id,granted,sponsor,grant_category,grant_value,date,RFCD_23,RFCD_24,RFCD_25,RFCD_26,RFCD_27,RFCD_28,RFCD_29,RFCD_30,RFCD_31,RFCD_32,RFCD_33,RFCD_34,RFCD_35,RFCD_36,RFCD_37,RFCD_38,RFCD_39,RFCD_40,RFCD_41,RFCD_42,RFCD_43,RFCD_44,RFCD_OTHER,SEO_61,SEO_62,SEO_63,SEO_64,SEO_65,SEO_66,SEO_67,SEO_68,SEO_69,SEO_70,SEO_71,SEO_72,SEO_73,SEO_74,SEO_75,SEO_76,SEO_77,SEO_78,SEO_OTHER,EXT_CHIEF_INVESTIGATOR,STUDRES,STUD_CHIEF_INVESTIGATOR,mean_year_of_birth,max_year_of_birth,n_internals,Dept.No.,Faculty.No.,With.PHD,mean_years_in_uni,max_years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C,month,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
6949,1,4D,10A,40000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1975.0,1975.0,1,2628.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6956,0,4D,10A,20000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,,,,,1,,,,,,,,,,,,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6957,0,4D,10A,30000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1975.0,1975.0,1,2578.0,25.0,,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6961,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1,,,,,,,,,,,,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6962,0,4D,10A,20000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2893.0,25.0,1.0,2.0,2.0,2.0,2.0,1.0,10.0,2.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6965,0,4D,10A,50000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2763.0,25.0,1.0,0.0,0.0,2.0,1.0,3.0,15.0,3.0,5.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6970,1,63C,20A,20000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1962.5,1965.0,2,2523.0,25.0,2.0,2.0,2.0,8.0,2.0,3.0,8.0,21.0,15.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6979,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2653.0,25.0,,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6982,0,4D,10A,20000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,,,,1970.0,1970.0,1,2653.0,25.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6984,1,4D,10A,50000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2713.0,25.0,1.0,2.0,2.0,5.0,9.0,9.0,6.0,7.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6986,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2713.0,25.0,1.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6990,0,4D,10A,100000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,2538.0,25.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,1.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6992,0,4D,10A,20000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1,,,,,,,,,,,,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6993,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2628.0,25.0,1.0,1.0,1.0,1.0,4.0,9.0,4.0,5.0,2.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6998,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2768.0,25.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,2.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7003,1,4D,10A,50000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1950.0,1950.0,1,2653.0,25.0,,1.0,1.0,2.0,6.0,8.0,3.0,0.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7004,0,4D,10A,10000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2763.0,25.0,1.0,2.0,2.0,0.0,9.0,4.0,7.0,2.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7012,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,1975.0,1975.0,1,2653.0,25.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7014,1,4D,10A,40000.0,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2523.0,25.0,1.0,1.0,1.0,2.0,1.0,6.0,12.0,2.0,1.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7020,0,4D,10A,5000.0,1099,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1975.0,1975.0,1,2713.0,25.0,,,,0.0,4.0,1.0,1.0,2.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7026,1,86B,10A,5000.0,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1950.0,1950.0,2,2523.0,25.0,1.0,2.5,4.0,9.0,11.0,3.0,3.0,8.0,11.0,2,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
7031,0,75C,10B,5000.0,1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1965.0,1975.0,2,2553.0,25.0,1.0,4.0,4.0,0.0,0.0,0.0,10.0,9.0,2.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7036,0,24D,30B,10000.0,1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,1970.0,1970.0,1,2763.0,25.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7044,1,4D,10A,100000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2533.0,25.0,1.0,2.0,2.0,4.0,4.0,10.0,26.0,15.0,14.0,12,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,1.0,1,1.0
7045,1,4D,10A,20000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,2538.0,25.0,,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,12,1,1.0,1,1.0,1,1.0,1,0.5,1,0.5,1,1.0,1,0.5,1,0.5,0,,0,0.0
7046,0,4D,10A,10000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2523.0,25.0,1.0,3.0,3.0,1.0,1.0,14.0,22.0,13.0,2.0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7054,1,4D,10A,20000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1955.0,1955.0,1,2578.0,25.0,,1.0,1.0,2.0,1.0,0.0,15.0,6.0,1.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7056,0,4D,10A,5000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2768.0,25.0,,2.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7057,0,4D,10A,5000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2523.0,25.0,1.0,2.0,2.0,1.0,3.0,4.0,8.0,10.0,8.0,12,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,,0,0.0
7059,1,166B,30B,5000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,1960.0,1960.0,1,1033.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,9.0,1.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7061,1,4D,10A,100000.0,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2523.0,25.0,1.0,3.0,3.0,4.0,2.0,2.0,7.0,27.0,34.0,12,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7076,0,222B,30C,5000.0,1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,1967.5,1975.0,2,2153.0,19.0,2.0,1.5,2.0,2.0,4.0,3.0,2.0,0.0,0.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7079,1,5A,30B,5000.0,1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,2523.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7080,1,5A,30B,5000.0,1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,3508.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7082,0,40D,10B,20000.0,1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1962.5,1965.0,2,2813.0,25.0,,1.5,2.0,4.0,13.0,0.0,0.0,0.0,0.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7083,0,34B,30C,5000.0,1236,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,1965.0,1965.0,1,1098.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,23.0,15.0,13.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7086,1,34B,30C,5000.0,1236,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,1955.0,1955.0,1,3268.0,31.0,1.0,4.0,4.0,2.0,0.0,2.0,26.0,13.0,2.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7095,1,21A,50A,5000.0,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1965.0,1970.0,2,3658.0,22.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7098,0,other,30D,10000.0,1243,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1967.5,1975.0,2,2628.0,25.0,,1.0,2.0,9.0,13.0,6.0,6.0,0.0,3.0,5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,1,1.0
7102,1,other,30B,5000.0,1243,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,1975.0,1975.0,1,3258.0,31.0,1.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,0.0,5,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,,1,1.0,1,1.0,0,,1,1.0
7105,1,234B,10B,20000.0,1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,33.0,0.0,0.0,0.0,0.0,,,,1958.3333333333333,1970.0,3,2768.0,25.0,3.0,2.0,4.0,9.0,14.0,1.0,8.0,18.0,18.0,5,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7111,1,149A,10B,5000.0,1245,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,3098.0,31.0,1.0,2.0,2.0,0.0,1.0,4.0,7.0,4.0,3.0,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7116,1,20D,10A,30000.0,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,1950.0,1950.0,1,2523.0,25.0,,4.0,4.0,2.0,6.0,3.0,3.0,8.0,11.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7129,0,260D,30B,5000.0,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1951.6666666666667,1960.0,3,2553.0,25.0,1.0,2.3333333333333335,4.0,1.0,1.0,0.0,12.0,11.0,3.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7131,0,65A,30B,30000.0,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,2828.0,25.0,1.0,2.0,2.0,2.0,24.0,13.0,30.0,26.0,8.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7139,1,21A,50A,5000.0,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1945.0,1945.0,1,2578.0,25.0,1.0,4.0,4.0,7.0,3.0,11.0,29.0,46.0,24.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7140,1,29A,10B,10000.0,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2713.0,25.0,1.0,2.0,2.0,7.0,11.0,9.0,6.0,7.0,0.0,4,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,0,,0,
