id,Person.ID,Roles
4371,34447,
4372,754067,
4373,20907,
4374,7662,
4375,4762,
4377,73942,
4378,367942,
4379,407,
4380,615307,
4381,497897,
4382,636972,
4383,55677,
4384,631447,
4385,101532,
4386,108962,
4387,547,
4388,86672,
4389,45972,
4390,36857,
4391,82547,
4393,45462,
4394,873877,
4395,77067,
4396,23342,
4397,45317,
4398,39832,
4399,31457,
4400,5107,
4401,17762,
4402,79142,
4403,33812,
4404,16647,
4405,16647,
4406,79032,
4407,74512,
4408,136807,
4409,301472,
4410,72037,
4411,30017,
4412,74162,
4413,28797,
4414,28797,
4415,10352,
4416,36217,
4417,74827,
4418,64357,
4419,131432,
4420,665642,
4421,82512,
4422,74492,
4423,28607,
4424,45847,
4425,28502,
4426,72722,
4427,82452,
4428,98112,
4429,43882,
4430,33977,
4431,27572,
4432,27572,
4433,763997,
4434,97962,
4435,586442,
4436,142352,
4437,77392,
4438,19517,
4439,14212,
4440,5882,
4441,93007,
4442,39817,
4443,24252,
4444,98112,
4445,14212,
4446,36042,
4447,46687,
4448,113607,
4449,67037,
4450,730412,
4451,159607,
4452,70832,
4453,159607,
4454,10577,
4455,66007,
4456,74372,
4457,74372,
4458,159607,
4459,66007,
4460,10592,
4461,17342,
4462,495257,
4463,20202,
4464,16137,
4465,64777,
4466,15467,
4467,802167,
4468,66887,
4469,67467,
4470,16137,
4471,79057,
4472,39202,
4473,22987,
4474,734322,
4475,40947,
4476,78342,
4477,801752,
4478,89627,
4479,493292,
4480,34617,
4481,720017,
4482,20202,
4483,35602,
4484,68467,
4485,67842,
4486,35547,
4487,4762,
4488,82892,
4489,679342,
4490,7452,
4491,12887,
4492,74372,
4493,110457,
4494,68502,
4495,77067,
4496,70487,
4497,11812,
4498,66092,
4499,20497,
4500,2712,
4501,29512,
4502,126927,
4503,255582,
4504,147502,
4505,29512,
4506,421337,
4507,74322,
4508,145977,
4509,82427,
4510,39407,
4511,2712,
4512,77112,
4513,77112,
4514,491012,
4515,82547,
4516,10387,
4517,786512,
4518,22917,
4519,126247,
4520,786607,
4521,705382,
4522,421337,
4523,79742,
4524,27632,
4525,39407,
4526,351122,
4527,1617,
4528,27632,
4529,22322,
4530,27632,
4531,78817,
4532,66062,
4533,78222,
4534,52802,
4535,500137,
4536,592,
4537,29512,
4538,81792,
4539,500417,
4540,297392,
4541,685762,
4542,34177,
4543,69812,
4544,74142,
4545,23342,
4546,491012,
4547,51842,
4548,66092,
4550,178232,
4551,612,
4552,656157,
4553,21132,
4554,2697,
4555,497302,
4556,810057,
4557,408232,
4558,497302,
4559,124692,
4560,7597,
4561,32667,
4562,76297,
4563,498427,
4564,76297,
4565,593492,
4566,500417,
4568,81117,
4569,836667,
4570,118007,
4571,72432,
4572,809672,
4573,685762,
4574,68587,
4575,34817,
4576,36472,
4577,763997,
4578,64237,
4579,71442,
4580,892942,
4581,78342,
4582,78967,
4583,44697,
4584,67467,
4585,82547,
4586,22352,
4587,80687,
4589,836667,
4590,80687,
4591,66887,
4592,836667,
4594,735967,
4595,24572,
4596,5242,
4597,4492,
4598,106227,
4599,21732,
4600,65077,
4601,133557,
4602,20497,
4603,408232,
4604,74832,
4605,810057,
4606,701397,
4607,18832,
4608,1797,
4609,41912,
4610,84622,
4611,78962,
4612,66887,
4613,41912,
4614,68202,
4615,23302,
4616,575052,
4617,85642,
4618,578662,
4619,14482,
4620,668387,
4621,1012,
4622,43222,
4623,35867,
4624,87202,
4625,20357,
4626,10997,
4627,65782,
4628,92927,
4629,70682,
4630,8012,
4631,66957,
4632,13812,
4633,14487,
4634,70457,
4635,91092,
4636,82427,
4637,81992,
4638,46182,
4639,73017,
4640,77392,
4641,20907,
4642,75377,
4643,13887,
4644,8047,
4645,115217,
4646,712,
4647,82172,
4648,500157,
4649,37662,
4650,14487,
4651,81907,
4652,7597,
4653,34737,
4654,79742,
4655,89652,
4656,77842,
4657,13682,
4658,39647,
4659,25207,
4660,11142,
4661,74292,
4662,13552,
4663,70987,
4664,593492,
4665,685762,
4666,70362,
4667,79217,
4669,82512,
4670,61672,
4671,32667,
4672,82427,
4673,91832,
4674,80677,
4675,147827,
4676,5242,
4677,749572,
4678,90352,
4679,23872,
4680,65387,
4681,491312,
4682,43882,
4683,69392,
4684,71727,
4685,636867,
4686,82602,
4687,69392,
4688,5242,
4689,90352,
4690,636867,
4691,71727,
4693,82602,
4694,537,
4695,74162,
4696,75437,
4697,342122,
4698,111407,
4699,80692,
4700,685327,
4701,92362,
4702,23997,
4703,123092,
4704,500417,
4705,499572,
4706,685762,
4707,48632,
4708,13812,
4709,32717,
4710,39647,
4711,28797,
4712,77637,
4713,23452,
4714,45967,
4715,82602,
4716,29512,
4717,45462,
4718,638122,
4719,78752,
4720,129467,
4721,28797,
4722,89787,
4723,28797,
4724,865067,
4725,5927,
4726,69432,
4727,28797,
4728,68517,
4729,69032,
4730,4082,
4731,144767,
4732,17342,
4733,719232,
4734,659757,
4735,44162,
4736,31707,
4737,90352,
4738,144632,
4739,77112,
4740,890227,
4741,28502,
4742,65387,
4743,738222,
4745,105342,
4746,902867,
4747,64777,
4748,90352,
4750,889197,
4751,44162,
4752,13192,
4753,44097,
4754,500137,
4755,31377,
4756,77112,
4757,735967,
4758,9067,
4759,73422,
4760,76297,
4761,491302,
4762,713417,
4763,537,
4764,537,
4765,78817,
4766,74142,
4767,72037,
4768,12932,
4769,5242,
4770,20122,
4771,5242,
4772,105342,
4773,90602,
4774,36472,
4775,69812,
4776,71712,
4777,122022,
4778,78222,
4779,9857,
4780,493697,
4781,102762,
4782,500447,
4783,54922,
4784,1797,
4785,20357,
4786,33312,
4787,114842,
4788,89467,
4789,488862,
4790,1797,
4791,74162,
4792,488847,
4793,67282,
4794,1737,
4796,101532,
4797,82072,
4798,77842,
4799,46132,
4800,74162,
4801,82547,
4802,76022,
4803,1737,
4804,488862,
4805,86672,
4806,78752,
4807,4302,
4808,360207,
4809,130082,
4810,335382,
4812,633697,
4813,683982,
4814,491312,
4815,101532,
4816,742402,
4817,493317,
4818,5967,
4819,82512,
4820,714712,
4821,5967,
4822,29512,
4823,22792,
4824,75942,
4825,23997,
4826,701397,
4827,75052,
4828,78562,
4829,489582,
4830,111197,
4831,71727,
4832,89472,
4833,32522,
4834,17342,
4835,111197,
4836,77637,
4838,12957,
4839,705382,
4840,12892,
4841,73757,
4842,73757,
4843,734322,
4844,27782,
4845,69657,
4846,43882,
4847,10662,
4848,36252,
4849,79142,
4851,650672,
4852,69732,
4853,72037,
4854,34177,
4855,64267,
4856,86672,
4857,25207,
4858,86672,
4859,78222,
4860,68032,
4861,71442,
4862,146827,
4863,1797,
4864,3182,
4865,1797,
4866,28502,
4867,60517,
4868,12957,
4869,68587,
4870,3182,
4871,120997,
4872,1797,
4873,34447,
4874,734192,
4875,28607,
4876,30707,
4877,771797,
4878,1737,
4880,1117,
4881,36187,
4882,110472,
4883,117422,
4884,79242,
4885,15282,
4886,54322,
4887,124692,
4888,147717,
4889,84622,
4890,701397,
4891,145857,
4892,46132,
4893,786207,
4894,80737,
4895,1797,
4896,46132,
4897,46132,
4898,66672,
4899,54922,
4900,145857,
4901,46132,
4902,46132,
4903,1797,
4904,397672,
4905,65487,
4906,906612,
4907,636257,
4908,73402,
4909,69032,
4910,8732,
4911,68587,
4912,893852,
4913,8732,
4914,36857,
4915,74162,
4916,51842,
4917,54737,
4918,66092,
4919,76812,
4920,74162,
4921,1382,
4922,124832,
4923,19627,
4924,66887,
4925,69032,
4926,102762,
4927,755517,
4928,10387,
4929,29462,
4930,38697,
4931,70897,
4932,74302,
4933,37662,
4934,80212,
4935,885657,
4936,862297,
4937,76022,
4938,2022,
4939,491322,
4940,75377,
4941,638122,
4942,75377,
4943,36047,
4945,939962,
4946,75377,
4947,105342,
4948,786382,
4949,713202,
4950,28607,
4951,20927,
4952,79022,
4953,2262,
4954,10472,
4955,251602,
4956,73402,
4957,23452,
4958,77162,
4959,610882,
4960,659757,
4961,63172,
4962,138567,
4963,19517,
4964,80942,
4965,13682,
4966,4842,
4967,17282,
4968,2262,
4969,80692,
4970,82427,
4971,75052,
4972,143992,
4973,17282,
4974,404712,
4975,15282,
4976,28797,
4977,18377,
4978,147722,
4979,15282,
4980,342122,
4981,8732,
4982,5967,
4983,80217,
4984,31707,
4985,158617,
4986,63757,
4987,67037,
4988,144477,
4989,123327,
4990,9042,
4991,74302,
4992,66932,
4994,26882,
4995,82892,
4997,69812,
4998,24392,
4999,121892,
5000,21137,
5002,69732,
5003,38697,
5004,69142,
5005,34447,
5006,69142,
5007,69812,
5008,34447,
5009,70327,
5010,78222,
5013,22847,
5014,74302,
5015,69812,
5016,145367,
5017,39272,
5018,145367,
5019,80477,
5020,741582,
5021,46127,
5022,73942,
5023,69812,
5024,80477,
5025,20937,
5026,69812,
5027,11287,
5028,4762,
5029,786382,
5030,80212,
5031,350047,
5032,381382,
5033,26962,
5034,144767,
5035,78637,
5036,20937,
5037,66897,
5038,12177,
5039,84622,
5040,12467,
5041,12957,
5043,115867,
5044,5777,
5045,65077,
5046,615302,
5047,906612,
5048,875187,
5049,98432,
5050,642632,
5051,492977,
5052,885652,
5053,488762,
5054,805252,
5055,492632,
5056,55552,
5057,145857,
5058,119282,
5059,131112,
5060,852692,
5061,889197,
5062,709877,
5063,497457,
5064,888697,
5065,51677,
5066,145857,
5067,626187,
5068,76757,
5069,8732,
5070,862167,
5071,500382,
5072,71127,
5073,860357,
5074,69457,
5075,27157,
5076,917012,
5077,865267,
5078,117422,
5079,744982,
5080,36737,
5081,730127,
5082,138567,
5083,353007,
5084,315992,
5085,717402,
5086,87537,
5087,111537,
5088,31592,
5089,636757,
5090,887552,
5091,69032,
5092,690307,
5093,14082,
5094,91257,
5095,13552,
5096,107602,
5097,444932,
5098,643862,
5099,147857,
5100,49972,
5101,50092,
5102,81352,
5103,765697,
5104,135862,
5105,97962,
5106,92927,
5107,882472,
5108,827967,
5109,867367,
5110,869977,
5111,874497,
5112,701397,
5113,60082,
5114,887317,
5115,144177,
5116,745187,
5117,775402,
5118,99072,
5119,782002,
5120,6392,
5121,49097,
5122,15242,
5123,604692,
5124,313557,
5125,646977,
5126,720822,
5127,289377,
5128,735097,
5129,127397,
5130,39632,
5131,882767,
5132,4882,
5133,57822,
5134,500472,
5135,2907,
5136,9312,
5137,79227,
5138,882242,
5139,37242,
5140,64942,
5141,681742,
5142,75052,
5143,778842,
5144,655457,
5145,12957,
5146,72037,
5147,877532,
5149,314962,
5150,733502,
5151,37662,
5152,897272,
5153,29357,
5154,18067,
5156,19517,
5157,9542,
5158,82797,
5159,10387,
5160,293502,
5161,94237,
5162,869497,
5163,39392,
5164,923187,
5165,31322,
5166,20117,
5167,144767,
5168,90542,
5169,21132,
5170,910772,
5171,622587,
5172,86212,
5173,764597,
5174,144632,
5175,741847,
5176,17782,
5177,808267,
5178,88557,
5179,493317,
5181,730127,
5182,66887,
5183,865067,
5184,4762,
5185,807667,
5186,67282,
5187,110472,
5188,16642,
5189,36252,
5190,14782,
5191,79142,
5192,75142,
5193,870077,
5194,145367,
5195,493292,
5196,65712,
5197,31377,
5198,638122,
5199,18832,
5200,29512,
5201,1737,
5202,147717,
5203,884597,
5206,71442,
5207,14212,
5208,14832,
5209,877722,
5210,905277,
5211,70897,
5212,95867,
5213,799007,
5214,1797,
5215,18377,
5216,78887,
5217,1797,
5218,99052,
5219,34177,
5220,703262,
5221,7947,
5222,69262,
5223,80692,
5224,69262,
5225,74702,
5226,71917,
5227,857,
5228,586442,
5229,39647,
5230,93362,
5231,30707,
5232,71867,
5233,5232,
5234,70682,
5235,6397,
5236,79057,
5237,8867,
5238,77342,
5239,67182,
5240,348432,
5241,608447,
5242,1162,
5243,113027,
5244,77832,
5246,9857,
5247,80412,
5248,66767,
5249,25137,
5250,80702,
5251,148202,
5252,67732,
5253,620807,
5254,111402,
5255,373802,
5256,44732,
5257,145447,
5258,31697,
5259,28412,
5260,636257,
5261,6377,
5262,23912,
5263,19997,
5264,37502,
5265,67872,
5266,6012,
5267,47467,
5268,62937,
5269,77877,
5270,132247,
5271,366782,
5272,704062,
5273,126162,
5274,131432,
5275,82442,
5276,1752,
5277,63437,
5278,62902,
5279,31237,
5280,679242,
5281,924722,
5282,24257,
5283,81647,
5284,126927,
5285,98432,
5286,64342,
5287,75037,
5288,29462,
5290,73962,
5291,5882,
5292,73497,
5293,817367,
5294,1952,
5295,66462,
5296,66007,
5297,636257,
5298,73017,
5299,38457,
5300,7387,
5301,1277,
5303,79802,
5304,2427,
5305,137427,
5306,140882,
5307,126917,
5308,8012,
5309,80942,
5310,66732,
5311,78572,
5312,64337,
5313,246732,
5314,16642,
5315,15187,
5316,50052,
5317,175512,
5318,71432,
5319,71727,
5320,63812,
5321,12957,
5322,81907,
5323,53202,
5324,62967,
5325,37947,
5326,26107,
5327,77407,
5328,72122,
5329,78327,
5330,71347,
5332,75492,
5334,23997,
5335,742402,
5336,45967,
5337,82092,
5338,72957,
5339,31067,
5340,8142,
5342,876787,
5343,129127,
5344,63257,
5345,35562,
5346,67582,
5347,65017,
5348,74512,
5349,717912,
5350,1752,
5351,78782,
5352,14487,
5353,51502,
5355,57272,
5356,63772,
5357,44097,
5358,686272,
5359,846267,
5360,718607,
5361,8152,
5362,680542,
5363,491602,
5365,74772,
5366,4842,
5367,63187,
5368,71982,
5369,126917,
5370,415357,
5371,103677,
5372,72532,
5373,70322,
5375,314487,
5376,111122,
5378,496437,
5379,73417,
5380,89472,
5381,727002,
5382,20497,
5383,45967,
5384,7662,
5385,74717,
5386,9982,
5387,46922,
5388,34737,
5389,764597,
5390,68252,
5391,633777,
5392,3292,
5393,131112,
5394,15757,
5396,24257,
5397,729002,
5398,6502,
5399,28502,
5400,126927,
5401,32522,
5402,65387,
5404,85082,
5405,71432,
5406,30047,
5407,81117,
5408,10377,
5409,112562,
5410,7842,
5411,76022,
5412,80217,
5413,868722,
5414,132957,
5415,5812,
5416,109052,
5417,395587,
5418,373802,
5419,23452,
5420,358382,
5421,80692,
5422,81117,
5424,44737,
5425,4387,
5426,24542,
5427,547,
5428,5582,
5429,82512,
5431,71917,
5432,1012,
5434,6747,
5435,5287,
5436,129622,
5437,117317,
5438,65832,
5439,29817,
5440,32672,
5441,733922,
5442,127447,
5443,14267,
5444,29797,
5445,35562,
5446,67622,
5447,63427,
5448,13042,
5450,97072,
5451,64337,
5452,30987,
5453,3207,
5454,80502,
5455,62967,
5456,491012,
5457,7947,
5458,66047,
5459,68252,
5460,111537,
5461,22077,
5462,77477,
5463,3762,
5464,74317,
5465,6562,
5466,3207,
5467,164977,
5468,416072,
5469,15047,
5470,107262,
5471,82612,
5472,113052,
5473,58792,
5474,13682,
5476,30962,
5478,57192,
5479,75972,
5480,39277,
5481,166802,
5482,66487,
5483,98732,
5484,66437,
5485,115417,
5486,81052,
5487,246732,
5488,66047,
5489,72672,
5490,74302,
5491,22847,
5492,639457,
5493,17657,
5494,489582,
5496,72722,
5497,140282,
5498,867367,
5499,26107,
5501,79062,
5502,32912,
5503,54322,
5504,24552,
5505,33247,
5506,500332,
5507,7587,
5509,2107,
5510,1222,
5511,105337,
5512,145447,
5513,74292,
5514,31067,
5515,166802,
5516,62872,
5517,880477,
5518,68587,
5519,31457,
5520,92927,
5521,10387,
5522,70487,
5523,1382,
5524,73717,
5525,35382,
5526,67467,
5527,27192,
5528,27192,
5529,72702,
5530,497907,
5531,32907,
5533,1387,
5534,67077,
5535,80382,
5536,44852,
5537,77077,
5538,63222,
5539,72562,
5540,72087,
5541,314557,
5542,31512,
5543,11602,
5545,123092,
5546,9857,
5547,82312,
5548,70682,
5549,15047,
5550,46772,
5551,111402,
5552,11302,
5553,93892,
5554,64332,
5555,91387,
5556,31067,
5557,101042,
5558,64522,
5559,1982,
5560,14112,
5561,43852,
5562,14152,
5563,14187,
5564,71442,
5565,44022,
5566,690307,
5567,69517,
5568,44782,
5569,15632,
5570,35547,
5571,82427,
5572,746152,
5573,70322,
5574,45032,
5575,7037,
5576,66732,
5577,23452,
5578,116157,
5580,599277,
5581,72447,
5582,46587,
5583,40797,
5584,14267,
5585,57272,
5587,39457,
5588,66047,
5589,4302,
5590,82312,
5591,487812,
5592,38492,
5593,72432,
5594,488862,
5595,30707,
5596,64077,
5597,72722,
5599,1222,
5600,1812,
5601,500012,
5602,69517,
5603,686852,
5604,1582,
5605,112562,
5606,1937,
5609,9067,
5610,69657,
5611,137272,
5612,66737,
5613,39407,
5614,79462,
5615,147502,
5616,131877,
5617,86212,
5618,52337,
5620,5142,
5621,65402,
5622,2117,
5623,80457,
5624,27352,
5625,63452,
5626,117972,
5627,13552,
5628,80372,
5629,81087,
5630,303472,
5632,63427,
5633,8012,
5635,162462,
5636,64307,
5637,29317,
5638,68432,
5639,43002,
5640,31457,
5641,139532,
5642,144267,
5643,79242,
5644,636677,
5645,144267,
5646,641022,
5647,18377,
5648,19517,
5649,741582,
5650,127397,
5651,53202,
5652,3167,
5654,730882,
5655,68817,
5656,882167,
5657,19517,
5658,68232,
5659,53202,
5660,7597,
5661,64807,
5663,14152,
5664,786382,
5666,136802,
5667,35137,
5668,77297,
5669,7442,
5670,31457,
5671,72267,
5672,23452,
5673,726557,
5674,80502,
5675,7662,
5676,65712,
5677,67647,
5678,79032,
5679,18377,
5680,5967,
5681,129467,
5682,74822,
5683,65342,
5684,39407,
5685,129127,
5686,3597,
5687,63687,
5688,449272,
5689,148677,
5690,64347,
5692,799007,
5694,904237,
5695,39632,
5696,322007,
5697,80457,
5698,9527,
5699,836667,
5700,88557,
5701,79192,
5702,1642,
5703,315512,
5704,636257,
5706,66782,
5707,73017,
5708,7047,
5709,77297,
5710,1382,
5711,720202,
5712,91092,
5713,123132,
5714,69657,
5715,41912,
5716,126927,
5717,808267,
5718,755517,
5719,69262,
5720,74542,
5721,20927,
5722,123422,
5723,22847,
5724,1812,
5725,74542,
5726,35602,
5727,69262,
5728,874467,
5729,77807,
5730,30527,
5731,69392,
5732,105342,
5733,166802,
5734,289542,
5735,641012,
5736,578662,
5737,127397,
5740,74142,
5741,67647,
5742,21877,
5743,45462,
5744,68817,
5745,8772,
5746,80062,
5747,495142,
5748,115417,
5749,86082,
5750,143992,
5751,80412,
5752,28832,
5753,143357,
5754,499667,
5755,143357,
5756,14267,
5757,66672,
5758,80062,
5759,19997,
5760,28502,
5761,22847,
5762,5382,
5763,79712,
5764,119372,
5765,74162,
5766,74162,
5767,12957,
5768,323217,
5769,78782,
5770,124692,
5771,491312,
5772,35602,
5773,802167,
5774,35602,
5775,64357,
5776,714712,
5777,498427,
5778,64657,
5779,68292,
5780,636257,
5781,74302,
5782,82427,
5783,23452,
5784,63492,
5785,67787,
5786,9067,
5787,547,
5788,1937,
5789,85082,
5790,30437,
5791,77297,
5792,35602,
5793,77637,
5794,22672,
5795,72177,
5796,79787,
5797,65437,
5798,12917,
5799,15977,
5800,35562,
5801,66722,
5802,9502,
5803,81087,
5804,85642,
5805,6077,
5806,75412,
5807,500202,
5808,92927,
5809,23997,
5810,77457,
5811,66222,
5812,81037,
5813,49972,
5814,148202,
5815,71442,
5816,31457,
5817,15282,
5818,28387,
5819,145977,
5820,22847,
5821,86082,
5822,70682,
5823,72447,
5824,35382,
5825,60517,
5826,741582,
5827,809672,
5828,42322,
5829,14777,
5830,730127,
5831,124692,
5832,868722,
5833,615307,
5834,438372,
5835,24572,
5836,124477,
5837,755517,
5838,14957,
5839,17367,
5840,20937,
5842,7342,
5843,28502,
5844,865067,
5845,641012,
5846,31967,
5847,89582,
5848,77067,
5849,47257,
5850,361922,
5852,84627,
5853,149107,
5854,24892,
5855,106282,
5856,730092,
5857,70227,
5858,359677,
5859,25217,
5860,145367,
5861,7587,
5862,93802,
5863,449137,
5865,31707,
5866,728002,
5867,593492,
5868,87917,
5869,168282,
5870,70487,
5871,655457,
5872,43882,
5873,40797,
5874,941027,
5875,66887,
5877,39202,
5878,98222,
5879,64357,
5881,67842,
5882,659392,
5883,497907,
5884,3207,
5886,624752,
5887,78342,
5888,98222,
5889,938787,
5890,488762,
5891,74302,
5892,110457,
5893,7087,
5894,19287,
5895,7587,
5896,67842,
5897,67467,
5898,159607,
5899,1737,
5900,735967,
5901,74302,
5902,44252,
5903,67932,
5905,144177,
5906,67502,
5907,79242,
5908,75992,
5909,720017,
5910,89487,
5911,16642,
5912,63757,
5913,66922,
5914,7342,
5915,25117,
5916,734322,
5917,149107,
5918,34617,
5919,20122,
5920,22982,
5921,136607,
5922,89487,
5923,67842,
5924,11342,
5925,657727,
5926,493292,
5927,24572,
5928,74302,
5929,67842,
5930,809657,
5931,44252,
5932,803052,
5933,655457,
5934,4082,
5935,71037,
5936,16137,
5937,73612,
5938,93007,
5940,615312,
5941,78782,
5942,78537,
5943,106357,
5944,720017,
5945,20937,
5946,25217,
5947,78602,
5948,19082,
5950,84622,
5951,36527,
5952,77112,
5953,9672,
5954,33852,
5955,24627,
5956,22857,
5957,105337,
5958,659757,
5959,89487,
5960,79632,
5961,67842,
5962,8772,
5963,12957,
5964,73707,
5965,88557,
5966,67327,
5967,78922,
5968,906962,
5969,393667,
5970,117462,
5971,67282,
5972,77237,
5973,40947,
5974,2052,
5975,30017,
5976,76352,
5977,9342,
5978,53202,
5979,52602,
5980,79242,
5981,636757,
5982,25117,
5983,74372,
5984,1982,
5985,21132,
5986,67657,
5987,71402,
5988,7587,
5989,34737,
5990,4222,
5991,51502,
5992,33167,
5993,64277,
5994,80502,
5995,35602,
5996,108847,
5997,73942,
5998,734322,
5999,34617,
6000,537,
6001,865067,
6002,80437,
6003,92457,
6004,89467,
6005,148087,
6006,36187,
6007,74832,
6008,86672,
6009,86672,
6010,16332,
6011,84622,
6012,30017,
6013,108962,
6014,25662,
6015,115842,
6016,73422,
6017,107862,
6018,16632,
6019,102562,
6020,82502,
6021,106282,
6022,115867,
6023,72037,
6024,73717,
6025,70227,
6026,643862,
6027,2477,
6028,73882,
6029,75127,
6030,809657,
6031,32952,
6032,39277,
6033,89492,
6034,84627,
6035,79632,
6036,30772,
6037,19347,
6038,15282,
6039,547,
6040,728002,
6041,36527,
6042,72317,
6043,68817,
6044,498427,
6045,13682,
6046,557,
6047,67502,
6048,887717,
6049,25052,
6050,98222,
6051,110457,
6052,9107,
6053,78922,
6054,4222,
6055,132927,
6056,16632,
6057,802167,
6058,67842,
6059,77987,
6060,734322,
6061,76007,
6062,10577,
6064,46682,
6065,498427,
6066,166802,
6067,67297,
6068,31707,
6069,33752,
6070,69142,
6071,12957,
6072,882767,
6073,865067,
6074,16632,
6075,79612,
6076,124577,
6077,348477,
6078,107862,
6079,20937,
6080,734762,
6081,9067,
6082,100772,
6083,79057,
6084,84622,
6085,251602,
6086,108962,
6087,78752,
6088,102562,
6089,893852,
6090,112162,
6091,801752,
6092,75127,
6093,147717,
6094,20122,
6095,500367,
6096,78947,
6097,78762,
6098,69012,
6099,98187,
6100,51362,
6101,75792,
6102,887717,
6103,30777,
6104,47517,
6105,78602,
6106,36242,
6107,755517,
6108,4082,
6109,153637,
6110,726807,
6111,80502,
6112,67647,
6113,133557,
6114,67842,
6115,16987,
6116,34737,
6117,20007,
6118,32857,
6119,82547,
6120,78342,
6121,74372,
6122,655457,
6123,20202,
6124,500387,
6125,28832,
6126,43857,
6127,23997,
6128,12892,
6129,94237,
6130,78607,
6131,38697,
6132,915007,
6133,33812,
6134,98212,
6135,67647,
6136,78342,
6137,771797,
6138,67657,
6139,101532,
6140,39812,
6141,12177,
6142,44252,
6143,7587,
6144,728002,
6145,71867,
6146,46132,
6147,69032,
6148,5967,
6149,73942,
6150,20927,
6151,74822,
6152,5967,
6153,589572,
6154,625537,
6155,84622,
6156,51367,
6157,63552,
6158,359677,
6159,23342,
6160,78342,
6161,19517,
6162,17877,
6163,5232,
6164,78782,
6165,78602,
6166,68117,
6167,108962,
6168,301472,
6169,420282,
6170,66737,
6171,23437,
6172,79142,
6173,71867,
6174,77067,
6175,10577,
6176,73612,
6177,67647,
6178,14957,
6179,132232,
6180,882767,
6181,72532,
6182,948642,
6183,14267,
6184,131432,
6185,136607,
6187,105342,
6188,104707,
6189,700267,
6190,657727,
6191,110472,
6192,10577,
6193,52602,
6195,79217,
6196,7047,
6197,75972,
6198,124577,
6199,23342,
6200,16137,
6201,79057,
6203,498427,
6204,16632,
6205,22857,
6206,868722,
6207,24572,
6208,4167,
6210,142457,
6211,94237,
6212,44697,
6213,592662,
6214,144177,
6215,9657,
6216,7362,
6217,101532,
6218,82892,
6219,497897,
6220,67502,
6221,1797,
6222,728002,
6223,314487,
6224,67842,
6225,3362,
6226,71402,
6227,65667,
6228,74917,
6229,80232,
6230,889232,
6231,69142,
6232,449137,
6233,75972,
6234,1797,
6235,79227,
6236,917012,
6237,69392,
6238,66007,
6239,114552,
6240,69392,
6241,114552,
6242,500332,
6243,79142,
6244,75662,
6245,54737,
6246,770507,
6247,80372,
6248,12887,
6250,939962,
6256,69392,
6264,14957,
6269,1797,
6277,79142,
6282,29512,
6285,74162,
6287,18237,
6288,80377,
6299,67842,
6300,888697,
6302,98257,
6307,115007,
6308,393152,
6309,20072,
6310,888932,
6311,49922,
6312,74302,
6314,21132,
6316,49097,
6319,115217,
6321,929987,
6322,45952,
6323,964887,
6324,123547,
6325,367942,
6326,138547,
6327,923187,
6329,357487,
6331,933782,
6332,117422,
6333,915117,
6334,142182,
6336,22767,
6337,615312,
6338,918922,
6340,890227,
6341,933782,
6344,937957,
6350,884547,
6351,928167,
6353,51677,
6354,623052,
6357,6282,
6358,867827,
6360,606707,
6361,15222,
6363,936352,
6364,178022,
6365,110202,
6366,37137,
6370,730127,
6371,730412,
6373,574367,
6377,7862,
6378,143452,
6379,10662,
6380,7862,
6381,131432,
6382,144632,
6383,88557,
6384,65667,
6385,147857,
6386,78602,
6387,907352,
6389,77147,
6390,12957,
6391,74162,
6392,19362,
6393,72827,
6394,77277,
6395,9657,
6396,407,
6398,27942,
6399,5242,
6400,27757,
6401,108962,
6402,78762,
6403,5242,
6404,1797,
6405,75747,
6406,67282,
6407,115417,
6408,906612,
6409,22982,
6410,917012,
6411,105342,
6412,25267,
6413,105342,
6414,683982,
6415,683982,
6416,877377,
6417,65712,
6418,17282,
6419,49532,
6420,447447,
6421,70362,
6422,636257,
6423,36042,
6424,85642,
6425,73402,
6426,73402,
6427,76237,
6428,23452,
6429,25207,
6430,147717,
6431,68587,
6432,78782,
6433,8732,
6434,909427,
6435,36652,
6436,67872,
6437,2192,
6438,66887,
6439,492057,
6440,89472,
6441,7587,
6442,89472,
6443,64412,
6444,636257,
6445,70707,
6446,80692,
6447,9042,
6448,72987,
6449,70227,
6450,78762,
6451,82427,
6452,744982,
6453,705672,
6454,64927,
6455,73757,
6456,146827,
6457,20497,
6458,14507,
6459,20497,
6460,126917,
6461,1012,
6462,129752,
6463,71982,
6464,70987,
6465,74832,
6466,21132,
6467,22582,
6468,5967,
6469,74832,
6470,342122,
6471,74832,
6472,46127,
6473,110517,
6474,23237,
6475,54322,
6476,24352,
6477,683982,
6478,35562,
6479,69482,
6480,46922,
6481,1232,
6482,65432,
6483,2712,
6484,24257,
6485,73352,
6486,636867,
6487,69032,
6488,66007,
6489,82312,
6490,1012,
6491,66092,
6492,636867,
6493,85862,
6494,28502,
6495,110517,
6496,937957,
6500,67282,
6501,77077,
6502,84622,
6503,78537,
6504,14957,
6505,27192,
6506,17617,
6507,7362,
6508,74542,
6509,13042,
6510,1012,
6511,32522,
6512,68587,
6513,66932,
6514,659757,
6515,35602,
6516,4492,
6517,3692,
6518,63222,
6519,2367,
6520,79032,
6521,2367,
6522,22077,
6523,86672,
6524,151217,
6525,75412,
6526,500447,
6527,444932,
6528,63452,
6529,71867,
