id,SEO.Code,SEO.Percentage
3959,730219,15.0
3959,730301,25.0
3960,730104,50.0
3960,730211,50.0
3961,730108,30.0
3961,730202,20.0
3961,730306,50.0
3962,670403,5.0
3962,730106,75.0
3962,730203,20.0
3963,730211,70.0
3963,780105,30.0
3964,780105,100.0
3966,730106,100.0
3967,700299,30.0
3967,730199,40.0
3967,730307,30.0
3968,730108,25.0
3968,730201,25.0
3968,730307,50.0
3969,730108,100.0
3970,670401,60.0
3970,730213,40.0
3971,730108,100.0
3972,730108,100.0
3973,670403,80.0
3973,730203,20.0
3974,730104,50.0
3974,730306,50.0
3975,650203,100.0
3976,670403,35.0
3976,730104,15.0
3976,730108,15.0
3976,730220,35.0
3977,730299,100.0
3978,730104,100.0
3979,730207,100.0
3980,730108,100.0
3981,730112,60.0
3981,730114,20.0
3981,730214,20.0
3982,670402,20.0
3982,730108,80.0
3983,730109,70.0
3983,730113,30.0
3984,730201,50.0
3984,730202,50.0
3985,670403,25.0
3985,730102,25.0
3985,730110,50.0
3986,730207,30.0
3986,730211,30.0
3986,730219,30.0
3986,730299,10.0
3987,620208,60.0
3987,620401,40.0
3988,670403,50.0
3988,730101,50.0
3989,670401,30.0
3989,670402,30.0
3989,670403,40.0
3990,700299,30.0
3990,730101,20.0
3990,780105,50.0
3991,620399,100.0
3992,730108,80.0
3992,730201,10.0
3992,730203,5.0
3992,780105,5.0
3993,730108,30.0
3993,730202,20.0
3993,730306,50.0
3994,730108,100.0
3996,770703,100.0
3997,730108,100.0
3998,730108,80.0
3998,730201,20.0
3999,730105,20.0
3999,730108,40.0
3999,730113,40.0
4000,670402,20.0
4000,730108,80.0
4001,730108,50.0
4001,730203,25.0
4001,730204,25.0
4002,730108,100.0
4003,730107,70.0
4003,730108,30.0
4004,730114,60.0
4004,730204,10.0
4004,730215,30.0
4005,730103,50.0
4005,730108,50.0
4006,670402,20.0
4006,730108,50.0
4006,730204,30.0
4007,670403,20.0
4007,730108,80.0
4008,770403,50.0
4008,770703,50.0
4009,730108,100.0
4010,730108,100.0
4011,640402,40.0
4011,670999,30.0
4011,730118,30.0
4012,730108,70.0
4012,780105,30.0
4013,730105,10.0
4013,730108,60.0
4013,780105,30.0
4014,750505,100.0
4015,670306,100.0
4016,730108,100.0
4017,730108,40.0
4017,730109,30.0
4017,730113,30.0
4018,730108,80.0
4018,730201,10.0
4018,780105,10.0
4019,730107,10.0
4019,730108,60.0
4019,730212,30.0
4020,730108,100.0
4021,670403,50.0
4021,730108,50.0
4022,730201,50.0
4022,730202,50.0
4023,730108,80.0
4023,730114,20.0
4024,730101,30.0
4024,730108,30.0
4024,730201,40.0
4025,730108,50.0
4025,730115,50.0
4026,700299,30.0
4026,730101,20.0
4026,780105,50.0
4027,670402,20.0
4027,730108,80.0
4028,700103,100.0
4029,730108,50.0
4029,730203,25.0
4029,730204,25.0
4030,730207,100.0
4031,760101,50.0
4031,770102,50.0
4032,630103,50.0
4032,630104,50.0
4033,670402,20.0
4033,730108,80.0
4034,730103,50.0
4034,730108,50.0
4035,730108,5.0
4035,730109,90.0
4035,730201,5.0
4036,730108,100.0
4037,730201,50.0
4037,730213,50.0
4038,730108,70.0
4038,780105,30.0
4039,670403,20.0
4039,730108,50.0
4039,730201,30.0
4040,780103,100.0
4041,730108,100.0
4042,730108,100.0
4043,730101,30.0
4043,730108,30.0
4043,730201,40.0
4044,730108,60.0
4044,730113,40.0
4045,730108,60.0
4045,730109,20.0
4045,730113,20.0
4046,670403,10.0
4046,730108,80.0
4046,730203,5.0
4046,780105,5.0
4047,730104,50.0
4047,730108,50.0
4048,730108,100.0
4049,730108,100.0
4050,999999,100.0
4052,700299,100.0
4053,999999,100.0
4054,730108,25.0
4054,730113,75.0
4055,670105,100.0
4056,700102,50.0
4056,700103,50.0
4057,999999,100.0
4058,670403,100.0
4060,730114,100.0
4062,730105,50.0
4062,730202,50.0
4063,730101,50.0
4063,730204,50.0
4064,730102,100.0
4065,730101,100.0
4066,749999,100.0
4067,710601,100.0
4068,730105,50.0
4068,730202,50.0
4069,999999,100.0
4070,730111,100.0
4072,730101,100.0
4073,730104,100.0
4076,670105,100.0
4079,999999,100.0
4080,670105,100.0
4081,730110,100.0
4083,730105,100.0
4084,670105,100.0
4086,730102,100.0
4087,700199,100.0
4088,610101,80.0
4088,610104,20.0
4089,730299,50.0
4089,730307,50.0
4090,671402,20.0
4090,700199,30.0
4090,730104,30.0
4090,730303,20.0
4091,740102,100.0
4092,610101,80.0
4092,610104,20.0
4093,680201,40.0
4093,680399,30.0
4093,680401,30.0
4094,730199,100.0
4096,730206,100.0
4097,630102,25.0
4097,670602,75.0
4098,740301,100.0
4099,680299,100.0
4100,671401,30.0
4100,780102,70.0
4101,730211,100.0
4102,780101,100.0
4103,729901,50.0
4103,751004,20.0
4103,780107,30.0
4104,730106,100.0
4105,750102,30.0
4105,750103,30.0
4105,750311,40.0
4106,740301,100.0
4108,680399,20.0
4108,780102,40.0
4108,780103,40.0
4109,770702,100.0
4110,740301,100.0
4111,671401,30.0
4111,780102,70.0
4112,730112,50.0
4112,730114,50.0
4113,730101,50.0
4113,730108,35.0
4113,730116,15.0
4114,730204,40.0
4114,750307,30.0
4114,750312,30.0
4115,730104,100.0
4116,730211,100.0
4117,730102,50.0
4117,730108,50.0
4118,610104,30.0
4118,780107,35.0
4118,780108,35.0
4119,750307,40.0
4119,750312,60.0
4120,670401,40.0
4120,670502,20.0
4120,671401,40.0
4121,771102,100.0
4122,730108,100.0
4123,730104,100.0
4124,620501,30.0
4124,740301,50.0
4124,780105,20.0
4125,730106,40.0
4125,730108,20.0
4125,730203,40.0
4126,650103,20.0
4126,780104,80.0
4127,780103,100.0
4128,750901,20.0
4128,770306,40.0
4128,770405,40.0
4129,700201,40.0
4129,750901,40.0
4129,780107,20.0
4130,780102,100.0
4131,620101,50.0
4131,770101,50.0
4132,671201,40.0
4132,780103,30.0
4132,780105,30.0
4133,671201,50.0
4133,780102,50.0
4134,780102,100.0
4135,780102,100.0
4136,730111,50.0
4136,730203,20.0
4136,780105,30.0
4137,680299,40.0
4137,680599,30.0
4137,700103,30.0
4138,671099,30.0
4138,680399,40.0
4138,680603,30.0
4139,700102,100.0
4140,730211,20.0
4140,730217,10.0
4140,730304,60.0
4140,730399,10.0
4141,700299,80.0
4141,730199,20.0
4142,700102,100.0
4143,780102,100.0
4144,700199,100.0
4145,700199,100.0
4146,700101,30.0
4146,749999,30.0
4146,751003,40.0
4147,750202,50.0
4147,750312,50.0
4148,740101,100.0
4149,730299,100.0
4150,750307,40.0
4150,750312,60.0
4152,730108,100.0
4153,730112,100.0
4154,730104,50.0
4154,780108,50.0
4156,730105,50.0
4156,730106,50.0
4157,750307,40.0
4157,750312,60.0
4158,740102,50.0
4158,740201,50.0
4159,730206,100.0
4160,730201,30.0
4160,730205,50.0
4160,730219,20.0
4162,730106,100.0
4163,730106,40.0
4163,730111,40.0
4163,730203,20.0
4164,730104,100.0
4165,730102,50.0
4165,730104,20.0
4165,730110,30.0
4166,780105,100.0
4167,730104,30.0
4167,730110,70.0
4168,730108,50.0
4168,730113,50.0
4169,730199,100.0
4170,730101,50.0
4170,730213,50.0
4172,720199,20.0
4172,760101,80.0
4173,730102,100.0
4174,730107,100.0
4175,730299,100.0
4177,730105,100.0
4178,730108,100.0
4179,729901,100.0
4180,730104,50.0
4180,730303,50.0
4181,730108,100.0
4182,730211,100.0
4183,730211,100.0
4185,730118,100.0
4186,780105,100.0
4187,730115,100.0
4188,730106,100.0
4189,730105,50.0
4189,730106,50.0
4190,750503,40.0
4190,750504,20.0
4190,750702,40.0
4191,730214,100.0
4192,730105,80.0
4192,730106,10.0
4192,730202,10.0
4193,730214,100.0
4194,730112,50.0
4194,730114,50.0
4195,671201,40.0
4195,780103,30.0
4195,780105,30.0
4196,730104,30.0
4196,730111,20.0
4196,730204,5.0
4196,780105,30.0
4196,780108,15.0
4197,670403,50.0
4197,730108,50.0
4198,730108,100.0
4199,671402,20.0
4199,730104,30.0
4199,730303,50.0
4200,730101,30.0
4200,730102,70.0
4201,730108,100.0
4202,730101,100.0
4203,730108,80.0
4203,730201,20.0
4204,730104,100.0
4205,730105,10.0
4205,730116,50.0
4205,730201,20.0
4205,730204,20.0
4206,730101,20.0
4206,730102,20.0
4206,730110,60.0
4207,730104,100.0
4208,740201,40.0
4208,740401,30.0
4208,749906,30.0
4209,730104,100.0
4210,771102,100.0
4211,730201,100.0
4212,730214,100.0
4213,730113,100.0
4214,730104,50.0
4214,730203,20.0
4214,780105,30.0
4215,730108,100.0
4216,780105,100.0
4217,730108,100.0
4218,730105,50.0
4218,730106,50.0
4219,730104,100.0
4220,730108,100.0
4221,730107,20.0
4221,730118,80.0
4222,670402,90.0
4222,780103,10.0
4223,730110,50.0
4223,730118,50.0
4224,710401,50.0
4224,750103,50.0
4225,670403,20.0
4225,730101,20.0
4225,730211,10.0
4225,730212,50.0
4226,670401,60.0
4226,730214,40.0
4227,730105,20.0
4227,730108,40.0
4227,730113,40.0
4228,670403,20.0
4228,730104,20.0
4228,730106,20.0
4228,730110,20.0
4228,730116,20.0
4229,750309,50.0
4229,750503,50.0
4230,670401,80.0
4230,730101,20.0
4231,730102,10.0
4231,730110,60.0
4231,730201,10.0
4231,730203,10.0
4231,730210,10.0
4232,670401,40.0
4232,670502,20.0
4232,671401,40.0
4233,730204,50.0
4233,730306,50.0
4234,740201,50.0
4234,749904,50.0
4235,720299,30.0
4235,730307,30.0
4235,730308,40.0
4236,730117,40.0
4236,780105,60.0
4237,670403,10.0
4237,730101,50.0
4237,730112,20.0
4237,730214,20.0
4238,730111,100.0
4239,730212,100.0
4240,730104,100.0
4241,730306,100.0
4242,620399,50.0
4242,620503,50.0
4243,730204,25.0
4243,730211,50.0
4243,740201,25.0
4244,730109,80.0
4244,780105,20.0
4245,730102,100.0
4246,780105,100.0
4247,730208,30.0
4247,730214,40.0
4247,730219,30.0
4248,660205,50.0
4248,780103,50.0
4249,730104,100.0
4250,730105,50.0
4250,730213,50.0
4253,730211,40.0
4253,730217,30.0
4253,730306,30.0
4254,730108,100.0
4255,730102,10.0
4255,730110,60.0
4255,730201,10.0
4255,730203,10.0
4255,730210,10.0
4256,730114,50.0
4256,730303,50.0
4257,730104,50.0
4257,780108,50.0
4258,730110,90.0
4258,780105,10.0
4259,770903,10.0
4259,780105,90.0
4260,730105,20.0
4260,730108,20.0
4260,730203,60.0
4261,730104,100.0
4262,730101,30.0
4262,730102,70.0
4263,750901,50.0
4263,751001,50.0
4264,780105,100.0
4265,730206,100.0
4266,750308,20.0
4266,750604,60.0
4266,750702,20.0
4267,730106,100.0
4268,730104,100.0
4269,730104,100.0
4270,730108,100.0
4271,730115,25.0
4271,730116,25.0
4271,730201,25.0
4271,730213,25.0
4272,730111,30.0
4272,780105,70.0
4273,730111,100.0
4274,730104,70.0
4274,730112,30.0
4275,730106,30.0
4275,730115,50.0
4275,730116,20.0
4276,730101,30.0
4276,730204,40.0
4276,730213,30.0
4277,730105,100.0
4278,730114,60.0
4278,730201,10.0
4278,730202,5.0
4278,730204,25.0
4279,730101,20.0
4279,730202,30.0
4279,730212,30.0
4279,730299,20.0
4280,730104,100.0
4281,730114,100.0
4282,670401,60.0
4282,730101,40.0
4283,730101,10.0
4283,730102,20.0
4283,780105,70.0
4284,780103,100.0
4285,730115,20.0
4285,730116,80.0
4286,730113,100.0
4287,730108,50.0
4287,730201,20.0
4287,730204,30.0
4288,670401,5.0
4288,670403,5.0
4288,730101,45.0
4288,780105,45.0
4289,730104,100.0
4290,730104,100.0
4291,730107,30.0
4291,730108,40.0
4291,730213,30.0
4292,730108,100.0
4293,660205,50.0
4293,660301,50.0
4294,730102,25.0
4294,730103,25.0
4294,730106,25.0
4294,730115,25.0
4295,730108,100.0
4296,730201,30.0
4296,730204,30.0
4296,730211,30.0
4296,730399,10.0
4297,730108,30.0
4297,730109,10.0
4297,730113,30.0
4297,730213,30.0
4298,780105,100.0
4299,730105,60.0
4299,730114,30.0
4299,730203,10.0
4300,730104,30.0
4300,730106,70.0
4301,730104,100.0
4302,730211,60.0
4302,730215,20.0
4302,730219,20.0
4303,730104,40.0
4303,730106,30.0
4303,730109,30.0
4304,770101,100.0
4305,680599,100.0
4306,780105,100.0
4307,730203,100.0
4308,730214,100.0
4309,730112,100.0
4310,730204,25.0
4310,730214,25.0
4310,730305,50.0
4311,730112,30.0
4311,730114,70.0
4312,730104,50.0
4312,730211,20.0
4312,730215,20.0
4312,780105,10.0
4313,730102,40.0
4313,730112,30.0
4313,730214,30.0
4314,730112,100.0
4315,671709,70.0
4315,730114,30.0
4316,730111,100.0
4317,730102,60.0
4317,730105,20.0
4317,730108,20.0
4318,730101,30.0
4318,730102,70.0
4319,730108,40.0
4319,730201,60.0
4320,730106,100.0
4321,730104,80.0
4321,730203,20.0
4322,730101,58.0
4322,730104,21.0
4322,730107,21.0
4323,730106,100.0
4324,730101,100.0
4325,730101,30.0
4325,730106,30.0
4325,730118,40.0
4326,730113,100.0
4327,730211,100.0
4328,730116,50.0
4328,730201,40.0
4328,730204,10.0
4329,730104,40.0
4329,730109,40.0
4329,730203,20.0
4330,730108,30.0
4330,730203,50.0
4330,780103,20.0
4331,730108,100.0
4332,750201,100.0
4333,730108,100.0
4334,670403,50.0
4334,730204,50.0
4335,730104,50.0
4335,730204,50.0
4336,671401,20.0
4336,780102,80.0
4337,730201,70.0
4337,730211,30.0
4338,730110,100.0
4339,730108,50.0
4339,730109,10.0
4339,730113,40.0
4340,730104,50.0
4340,730107,50.0
4341,730104,40.0
4341,730303,60.0
4342,730104,100.0
4344,730108,60.0
4344,730113,40.0
4345,730104,50.0
4345,730303,50.0
4346,730303,100.0
4347,730104,50.0
4347,730111,50.0
4348,730104,100.0
4350,730205,40.0
4350,730211,40.0
4350,730213,20.0
4355,710401,100.0
4357,740102,100.0
4358,730114,50.0
4358,730118,50.0
4359,680401,100.0
4360,740102,100.0
4361,750307,40.0
4361,750312,60.0
4362,730307,50.0
4362,750503,50.0
4363,760299,100.0
4364,730101,100.0
4365,770502,100.0
4366,740301,100.0
4370,730204,25.0
4370,730214,25.0
4370,730305,50.0
4371,620399,100.0
4372,680304,50.0
4372,760299,50.0
4373,620399,100.0
4374,680199,100.0
4375,740102,30.0
4375,749903,40.0
4375,750309,30.0
4376,730105,33.0
4376,780103,33.0
4376,780105,34.0
4377,730108,100.0
4378,730211,100.0
4379,730108,100.0
4381,730108,100.0
4382,730299,50.0
4382,730307,50.0
4383,620399,100.0
4384,730105,100.0
4385,670403,60.0
4385,730104,20.0
4385,730105,20.0
4386,670403,15.0
4386,730104,50.0
4386,730107,20.0
4386,730111,5.0
4386,730213,10.0
4387,670402,20.0
4387,671402,50.0
4387,730106,10.0
4387,730305,20.0
4388,730105,100.0
4390,730105,100.0
4391,730104,50.0
4391,730107,50.0
4392,620301,30.0
4392,770702,30.0
4392,770705,40.0
4393,660204,50.0
4393,671716,20.0
4393,740301,30.0
4394,750601,50.0
4394,750604,40.0
4394,751005,10.0
4395,730102,50.0
4395,730110,50.0
4396,730109,50.0
4396,730111,50.0
4397,610199,100.0
4398,730206,100.0
4399,610104,100.0
4400,730104,50.0
4400,730211,50.0
4401,730201,100.0
4403,730104,100.0
4404,670403,20.0
4404,730108,60.0
4404,780105,20.0
4405,730108,80.0
4405,780105,20.0
4406,730108,100.0
4407,750902,100.0
4408,730104,20.0
4408,730211,70.0
4408,780108,10.0
4409,730211,100.0
4410,730105,100.0
4411,730101,30.0
4411,730108,30.0
4411,730116,30.0
4411,730201,10.0
4412,730105,50.0
4412,730106,20.0
4412,730115,30.0
4413,750307,40.0
4413,750312,60.0
4414,750307,40.0
4414,750312,60.0
4415,730104,80.0
4415,730203,20.0
4416,720106,70.0
4416,750702,30.0
4417,730104,20.0
4417,730211,70.0
4417,780108,10.0
4418,730206,100.0
4419,670401,20.0
4419,730104,80.0
4420,730101,100.0
4421,770399,100.0
4422,730104,100.0
4423,730199,60.0
4423,730212,20.0
4423,730213,20.0
4424,730206,100.0
4425,670402,10.0
4425,670403,10.0
4425,730101,20.0
4425,730104,60.0
4426,680499,75.0
4426,720205,25.0
4427,750604,40.0
4427,751003,30.0
4427,751004,30.0
4428,751004,60.0
4428,751005,40.0
4429,730104,20.0
4429,730211,70.0
4429,780108,10.0
4431,730114,20.0
4431,730208,20.0
4431,730213,20.0
4431,730301,20.0
4431,730303,20.0
4432,730114,20.0
4432,730208,20.0
4432,730213,20.0
4432,730301,20.0
4432,730303,20.0
4433,680402,50.0
4433,680403,50.0
4435,750902,50.0
4435,780107,50.0
4436,730110,100.0
4437,730217,40.0
4437,730218,20.0
4437,750201,20.0
4437,750399,20.0
4438,730110,100.0
4439,680399,20.0
4439,750802,60.0
4439,750902,20.0
4440,750604,50.0
4440,751004,50.0
4441,730101,50.0
4441,730110,50.0
4443,710502,40.0
4443,750202,20.0
4443,750805,40.0
4444,751004,60.0
4444,751005,40.0
4445,680399,20.0
4445,750802,60.0
4445,750902,20.0
4446,750805,50.0
4446,750901,50.0
4449,730104,50.0
4449,730303,50.0
4450,730102,50.0
4450,730299,50.0
4451,730207,35.0
4451,730214,35.0
4451,750304,30.0
4453,730207,30.0
4453,730214,35.0
4453,750304,35.0
4454,730108,100.0
4455,770302,100.0
4456,730116,50.0
4456,730201,40.0
4456,730204,10.0
4457,730116,50.0
4457,730201,50.0
4458,730207,30.0
4458,730214,35.0
4458,750304,35.0
4459,770302,100.0
4460,730116,50.0
4460,730201,40.0
4460,730204,10.0
4461,730108,100.0
4462,730111,100.0
4463,730106,100.0
4464,730108,100.0
4465,730107,100.0
4466,730104,100.0
4467,730108,100.0
4468,730108,100.0
4469,730108,70.0
4469,730113,30.0
4470,730108,100.0
4471,730108,70.0
4471,780105,30.0
4472,730108,50.0
4472,730113,20.0
4472,730117,30.0
4473,780105,100.0
4474,730108,100.0
4475,730104,100.0
4476,730108,50.0
4476,730204,40.0
4476,730301,10.0
4477,730108,100.0
4478,730104,50.0
4478,730211,50.0
4479,730104,30.0
4479,730111,30.0
4479,780108,40.0
4480,780105,100.0
4481,730108,100.0
4482,730104,25.0
4482,730106,75.0
4483,730104,100.0
4484,730102,100.0
4485,730107,20.0
4485,730108,80.0
4486,700103,100.0
4487,749903,70.0
4487,751005,30.0
4488,730101,50.0
4488,730102,50.0
4489,730101,50.0
4489,730102,50.0
4490,730101,50.0
4490,730102,50.0
4492,730116,50.0
4492,730201,50.0
4493,730104,100.0
4494,730104,100.0
4495,730102,50.0
4495,730110,50.0
4496,730204,40.0
4496,730205,10.0
4496,730211,30.0
4496,730218,10.0
4496,730219,10.0
4497,620299,100.0
4498,620101,40.0
4498,620501,60.0
4499,630106,100.0
4501,770403,100.0
4502,640304,50.0
4502,640403,25.0
4502,780102,25.0
4503,671299,100.0
4504,660299,100.0
4505,770403,100.0
4506,760103,100.0
4508,749901,100.0
4509,700103,40.0
4509,740301,15.0
4509,750802,15.0
4509,750901,15.0
4509,750902,15.0
4510,770603,20.0
4510,770703,30.0
4510,770903,50.0
4512,730101,50.0
4512,730201,25.0
4512,730204,25.0
4513,730101,50.0
4513,730201,25.0
4513,730204,25.0
4514,730108,100.0
4515,730104,50.0
4515,730107,50.0
4516,630106,100.0
4517,759999,20.0
4517,760199,30.0
4517,760201,40.0
4517,770101,10.0
4519,620204,100.0
4520,750901,100.0
4521,620101,100.0
4522,730218,30.0
4522,730301,40.0
4522,750299,30.0
4523,770703,100.0
4525,770603,20.0
4525,770703,30.0
4525,770903,50.0
4526,750399,100.0
4527,660403,40.0
4527,690301,20.0
4527,690401,40.0
4529,760199,40.0
4529,770402,60.0
4531,730105,100.0
4532,760101,30.0
4532,760299,30.0
4532,770101,30.0
4532,770201,10.0
4534,671399,100.0
4535,671401,60.0
4535,780102,40.0
4536,771007,100.0
4537,770409,100.0
4538,760299,50.0
4538,769999,50.0
4539,770702,30.0
4539,770703,30.0
4539,770707,40.0
4540,620201,34.0
4540,620202,33.0
4540,620205,33.0
4542,730108,50.0
4542,730208,50.0
4543,730103,30.0
4543,730106,70.0
4544,760299,100.0
4545,730109,50.0
4545,730111,50.0
4546,780103,50.0
4546,780105,50.0
4547,730214,100.0
4548,770802,100.0
4549,730105,50.0
4549,730106,10.0
4549,730213,40.0
4550,730210,10.0
4550,760101,40.0
4550,770101,20.0
4550,770501,15.0
4550,770803,15.0
4551,750899,30.0
4551,760104,15.0
4551,769999,15.0
4551,770101,20.0
4551,770102,20.0
4552,630106,80.0
4552,730101,20.0
4553,730301,60.0
4553,730306,40.0
4554,610101,100.0
4555,630199,100.0
4556,630199,100.0
4557,630199,100.0
4558,630199,100.0
4559,730116,50.0
4559,730201,50.0
4560,780103,100.0
4561,700299,20.0
4561,700399,30.0
4561,730204,10.0
4561,730209,20.0
4561,730304,20.0
4562,730104,100.0
4563,730104,100.0
4564,730104,100.0
4565,730104,80.0
4565,730212,20.0
4566,770703,40.0
4566,779903,40.0
4566,779906,20.0
4567,700199,100.0
4568,760299,100.0
4569,730211,90.0
4569,730215,10.0
4571,660401,30.0
4571,780103,70.0
4572,730113,20.0
4572,780105,80.0
4574,730211,50.0
4574,730299,50.0
4575,770101,50.0
4575,780104,50.0
4576,750505,100.0
4577,680402,50.0
4577,680403,50.0
4578,750704,100.0
4579,620399,20.0
4579,770101,60.0
4579,770799,20.0
4580,710403,50.0
4580,780101,50.0
4581,730108,100.0
4582,730199,100.0
4583,730108,100.0
4584,730108,50.0
4584,730113,50.0
4585,730104,50.0
4585,730107,50.0
4586,730116,100.0
4588,780103,100.0
4589,730211,35.0
4589,730215,15.0
4589,730219,15.0
4589,730302,35.0
4591,730105,20.0
4591,730108,20.0
4591,730203,60.0
4592,730211,50.0
4592,730302,50.0
4593,660104,50.0
4593,669999,50.0
4594,730105,100.0
4596,730106,70.0
4596,730302,30.0
4597,730212,100.0
4598,730301,100.0
4599,730104,100.0
4600,630103,50.0
4600,630104,50.0
4601,730106,100.0
4602,630106,100.0
4603,630199,100.0
4604,730106,50.0
4604,730201,50.0
4605,630199,100.0
4606,730110,100.0
4607,730104,100.0
4608,730106,30.0
4608,730203,10.0
4608,730204,40.0
4608,730215,20.0
4609,650402,30.0
4609,680303,50.0
4609,680603,20.0
4610,730114,60.0
4610,730201,10.0
4610,730202,10.0
4610,730203,20.0
4611,730102,20.0
4611,730106,80.0
4612,730105,20.0
4612,730108,20.0
4612,730203,60.0
4613,650402,30.0
4613,680303,50.0
4613,680603,20.0
4614,730210,100.0
4615,730104,15.0
4615,730107,70.0
4615,730114,15.0
4616,730105,100.0
4617,770603,35.0
4617,779903,50.0
4617,780105,15.0
4618,730211,100.0
4619,730104,60.0
4619,730107,20.0
4619,730305,20.0
4620,700299,100.0
4621,650103,20.0
4621,671401,10.0
4621,780104,70.0
4622,750599,100.0
4623,660401,50.0
4623,680501,50.0
4624,750104,30.0
4624,750604,20.0
4624,750901,50.0
4625,770903,70.0
4625,770905,30.0
4626,749999,100.0
4627,620399,100.0
4628,750503,100.0
4629,671299,40.0
4629,671404,60.0
4630,620303,40.0
4630,620399,10.0
4630,780105,50.0
4631,749904,20.0
4631,750311,20.0
4631,750312,60.0
4632,750203,100.0
4633,740201,50.0
4633,749999,50.0
4634,690102,70.0
4634,700102,30.0
4635,730211,40.0
4635,750202,40.0
4635,750499,20.0
4636,750802,20.0
4636,750901,80.0
4637,749999,10.0
4637,750201,60.0
4637,750312,30.0
4638,700199,40.0
4638,750202,30.0
4638,751099,30.0
4639,680202,20.0
4639,680203,20.0
4639,680302,60.0
4640,730201,40.0
4640,750312,30.0
4640,750504,30.0
4641,620106,20.0
4641,670304,30.0
4641,670702,50.0
4642,771102,100.0
4643,750199,50.0
4643,780108,50.0
4644,740102,100.0
4645,730114,40.0
4645,730218,30.0
4645,730299,30.0
4646,729999,20.0
4646,750101,80.0
4647,700199,100.0
4648,730212,50.0
4648,779903,50.0
4649,730101,50.0
4649,730102,50.0
4650,730299,50.0
4650,749999,50.0
4651,750399,40.0
4651,750804,30.0
4651,750901,30.0
4652,620501,40.0
4652,660499,20.0
4652,770101,40.0
4653,780105,100.0
4654,770703,100.0
4655,670308,60.0
4655,750202,20.0
4655,751004,20.0
4656,750899,10.0
4656,750901,50.0
4656,750902,40.0
4657,670401,80.0
4657,730101,20.0
4658,700101,20.0
4658,700102,40.0
4658,700103,40.0
4659,730217,30.0
4659,750204,30.0
4659,750311,40.0
4660,630104,50.0
4660,630501,50.0
4661,770506,40.0
4661,770803,30.0
4661,770806,30.0
4662,750306,40.0
4662,750307,50.0
4662,750311,10.0
4663,730209,20.0
4663,730217,30.0
4663,750404,50.0
4664,730104,80.0
4664,730212,20.0
4665,680299,30.0
4665,740102,30.0
4665,760104,40.0
4666,630107,70.0
4666,670502,20.0
4666,730114,10.0
4667,730114,100.0
4668,770505,100.0
4669,671206,100.0
4671,700299,20.0
4671,700399,30.0
4671,730204,20.0
4671,730209,20.0
4671,730304,10.0
4672,750802,100.0
4673,770805,100.0
4674,750503,100.0
4675,730104,50.0
4675,730111,50.0
4676,730106,100.0
4677,730303,100.0
4678,779903,100.0
4679,620301,50.0
4679,770706,50.0
4680,730211,100.0
4681,690101,100.0
4682,730205,50.0
4682,730211,50.0
4683,630199,100.0
4684,780105,100.0
4685,770804,100.0
4686,770703,100.0
4687,630199,100.0
4688,730106,70.0
4688,730201,10.0
4688,730202,10.0
4688,730203,10.0
4689,779903,100.0
4690,770804,100.0
4691,780105,100.0
4692,770703,100.0
4693,770703,100.0
4694,730104,100.0
4695,730105,100.0
4697,730211,100.0
4698,740101,100.0
4699,700103,100.0
4700,700101,100.0
4701,671401,100.0
4702,700299,100.0
4703,700103,100.0
4704,779903,100.0
4705,780105,100.0
4707,730112,40.0
4707,730204,30.0
4707,730214,30.0
4708,659999,100.0
4709,620105,100.0
4710,690101,100.0
4711,780107,100.0
4712,720502,100.0
4713,770103,100.0
4714,700103,100.0
4715,780105,100.0
4716,630301,10.0
4716,630302,90.0
4717,660204,100.0
4719,730105,100.0
4720,740301,100.0
4721,750307,40.0
4721,750312,60.0
4722,740301,100.0
4723,750307,40.0
4723,750312,60.0
4724,730105,50.0
4724,730106,50.0
4725,680201,40.0
4725,680399,30.0
4725,680401,30.0
4726,740101,100.0
4727,750307,40.0
4727,750312,60.0
4728,730211,100.0
4731,630107,100.0
4733,730105,100.0
4736,730108,33.0
4736,730211,33.0
4736,730304,34.0
4737,770502,25.0
4737,770503,25.0
4737,770702,25.0
4737,770703,25.0
4738,730206,100.0
4740,730108,100.0
4742,730104,100.0
4745,730104,50.0
4745,730106,50.0
4746,730104,50.0
4746,730303,50.0
4747,730107,60.0
4747,730108,30.0
4747,730213,10.0
4748,770502,25.0
4748,770503,25.0
4748,770702,25.0
4748,770703,25.0
4749,730106,100.0
4750,730106,100.0
4752,730108,50.0
4752,730201,50.0
4754,671401,60.0
4754,780102,40.0
4755,730112,100.0
4756,730101,40.0
4756,730116,20.0
4756,730201,20.0
4756,730204,10.0
4756,730213,10.0
4757,730105,100.0
4758,670402,40.0
4758,670403,30.0
4758,700103,30.0
4760,730104,50.0
4760,730107,50.0
4763,730104,100.0
4764,730104,100.0
4767,730105,100.0
4768,780105,100.0
4769,730106,40.0
4769,730211,30.0
4769,730306,30.0
4770,730213,50.0
4770,730218,50.0
4771,730105,60.0
4771,730219,40.0
4772,730106,100.0
4773,630104,70.0
4773,770802,30.0
4775,730105,40.0
4775,730106,30.0
4775,730111,30.0
4776,730214,100.0
4777,780105,100.0
4778,770102,50.0
4778,780104,50.0
4779,620499,50.0
4779,670199,50.0
4780,730208,100.0
4781,760199,80.0
4781,770502,20.0
4782,729999,100.0
4783,730105,50.0
4783,730213,50.0
