id,Person.ID,Role
7430,1582,CHIEF_INVESTIGATOR
7432,72037,CHIEF_INVESTIGATOR
7435,64807,CHIEF_INVESTIGATOR
7436,31237,CHIEF_INVESTIGATOR
7437,111122,CHIEF_INVESTIGATOR
7439,75972,CHIEF_INVESTIGATOR
7440,8497,CHIEF_INVESTIGATOR
7441,41912,CHIEF_INVESTIGATOR
7442,36242,CHIEF_INVESTIGATOR
7443,66672,CHIEF_INVESTIGATOR
7444,604692,CHIEF_INVESTIGATOR
7447,9857,CHIEF_INVESTIGATOR
7448,407,PRINCIPAL_SUPERVISOR
7449,497302,CHIEF_INVESTIGATOR
7451,63047,CHIEF_INVESTIGATOR
7454,938787,CHIEF_INVESTIGATOR
7455,73037,CHIEF_INVESTIGATOR
7458,18832,CHIEF_INVESTIGATOR
7459,42107,CHIEF_INVESTIGATOR
7460,19857,CHIEF_INVESTIGATOR
7461,9412,CHIEF_INVESTIGATOR
7462,74162,CHIEF_INVESTIGATOR
7463,26962,PRINCIPAL_SUPERVISOR
7464,4302,CHIEF_INVESTIGATOR
7465,893852,CHIEF_INVESTIGATOR
7466,53507,CHIEF_INVESTIGATOR
7469,431937,CHIEF_INVESTIGATOR
7470,79907,CHIEF_INVESTIGATOR
7471,735967,CHIEF_INVESTIGATOR
7472,755517,CHIEF_INVESTIGATOR
7473,159607,CHIEF_INVESTIGATOR
7474,408232,CHIEF_INVESTIGATOR
7475,18832,CHIEF_INVESTIGATOR
7476,791507,CHIEF_INVESTIGATOR
7477,78807,CHIEF_INVESTIGATOR
7479,28502,CHIEF_INVESTIGATOR
7480,36047,CHIEF_INVESTIGATOR
7481,122222,CHIEF_INVESTIGATOR
7482,18832,CHIEF_INVESTIGATOR
7483,6377,CHIEF_INVESTIGATOR
7484,23437,CHIEF_INVESTIGATOR
7485,73352,CHIEF_INVESTIGATOR
7486,113942,CHIEF_INVESTIGATOR
7487,55532,CHIEF_INVESTIGATOR
7488,73402,CHIEF_INVESTIGATOR
7489,73297,CHIEF_INVESTIGATOR
7491,67097,CHIEF_INVESTIGATOR
7493,733922,CHIEF_INVESTIGATOR
7494,64272,CHIEF_INVESTIGATOR
7495,40092,CHIEF_INVESTIGATOR
7496,67097,CHIEF_INVESTIGATOR
7497,68252,CHIEF_INVESTIGATOR
7498,115417,CHIEF_INVESTIGATOR
7499,46587,CHIEF_INVESTIGATOR
7500,73707,CHIEF_INVESTIGATOR
7501,712,CHIEF_INVESTIGATOR
7502,9227,CHIEF_INVESTIGATOR
7506,31067,CHIEF_INVESTIGATOR
7507,25137,CHIEF_INVESTIGATOR
7508,6327,CHIEF_INVESTIGATOR
7509,586967,CHIEF_INVESTIGATOR
7510,69712,CHIEF_INVESTIGATOR
7511,6012,CHIEF_INVESTIGATOR
7513,802857,CHIEF_INVESTIGATOR
7514,42932,CHIEF_INVESTIGATOR
7516,133557,CHIEF_INVESTIGATOR
7517,29512,CHIEF_INVESTIGATOR
7518,7387,CHIEF_INVESTIGATOR
7519,76752,CHIEF_INVESTIGATOR
7520,76397,CHIEF_INVESTIGATOR
7521,22807,CHIEF_INVESTIGATOR
7522,284257,CHIEF_INVESTIGATOR
7524,73497,CHIEF_INVESTIGATOR
7525,395587,CHIEF_INVESTIGATOR
7526,500137,CHIEF_INVESTIGATOR
7527,35542,CHIEF_INVESTIGATOR
7528,930017,CHIEF_INVESTIGATOR
7529,887317,CHIEF_INVESTIGATOR
7531,2577,CHIEF_INVESTIGATOR
7532,874497,CHIEF_INVESTIGATOR
7534,145447,CHIEF_INVESTIGATOR
7535,36652,CHIEF_INVESTIGATOR
7540,15047,CHIEF_INVESTIGATOR
7541,78922,CHIEF_INVESTIGATOR
7542,905317,CHIEF_INVESTIGATOR
7543,3182,CHIEF_INVESTIGATOR
7545,13612,CHIEF_INVESTIGATOR
7546,18757,CHIEF_INVESTIGATOR
7547,27192,CHIEF_INVESTIGATOR
7548,73652,CHIEF_INVESTIGATOR
7549,24552,CHIEF_INVESTIGATOR
7551,910772,HONVISIT
7552,65802,CHIEF_INVESTIGATOR
7553,127447,CHIEF_INVESTIGATOR
7554,73497,CHIEF_INVESTIGATOR
7555,67097,CHIEF_INVESTIGATOR
7556,80412,CHIEF_INVESTIGATOR
7557,82462,CHIEF_INVESTIGATOR
7558,44642,CHIEF_INVESTIGATOR
7559,30962,CHIEF_INVESTIGATOR
7560,11282,CHIEF_INVESTIGATOR
7561,79802,CHIEF_INVESTIGATOR
7563,22767,CHIEF_INVESTIGATOR
7564,3812,CHIEF_INVESTIGATOR
7565,117972,CHIEF_INVESTIGATOR
7566,510252,CHIEF_INVESTIGATOR
7567,124882,CHIEF_INVESTIGATOR
7568,75037,CHIEF_INVESTIGATOR
7569,116952,CHIEF_INVESTIGATOR
7570,75972,CHIEF_INVESTIGATOR
7572,14512,CHIEF_INVESTIGATOR
7573,87542,CHIEF_INVESTIGATOR
7574,109157,CHIEF_INVESTIGATOR
7575,80702,CHIEF_INVESTIGATOR
7577,77887,CHIEF_INVESTIGATOR
7578,359677,CHIEF_INVESTIGATOR
7579,73632,CHIEF_INVESTIGATOR
7580,31237,CHIEF_INVESTIGATOR
7581,66092,CHIEF_INVESTIGATOR
7583,491312,CHIEF_INVESTIGATOR
7584,22767,CHIEF_INVESTIGATOR
7586,72672,CHIEF_INVESTIGATOR
7587,32522,CHIEF_INVESTIGATOR
7588,803052,CHIEF_INVESTIGATOR
7589,33247,CHIEF_INVESTIGATOR
7591,78327,CHIEF_INVESTIGATOR
7592,44852,CHIEF_INVESTIGATOR
7593,926112,CHIEF_INVESTIGATOR
7594,14112,CHIEF_INVESTIGATOR
7595,76432,CHIEF_INVESTIGATOR
7597,24577,CHIEF_INVESTIGATOR
7599,16012,CHIEF_INVESTIGATOR
7600,874207,CHIEF_INVESTIGATOR
7601,494072,CHIEF_INVESTIGATOR
7604,13682,CHIEF_INVESTIGATOR
7605,98432,CHIEF_INVESTIGATOR
7606,106802,CHIEF_INVESTIGATOR
7607,70682,CHIEF_INVESTIGATOR
7608,43597,CHIEF_INVESTIGATOR
7609,931262,CHIEF_INVESTIGATOR
7610,612,DELEGATED_RESEARCHER
7611,918922,CHIEF_INVESTIGATOR
7612,72277,CHIEF_INVESTIGATOR
7613,32667,CHIEF_INVESTIGATOR
7614,13102,CHIEF_INVESTIGATOR
7615,149052,CHIEF_INVESTIGATOR
7616,12677,CHIEF_INVESTIGATOR
7617,67647,PRINCIPAL_SUPERVISOR
7618,497907,CHIEF_INVESTIGATOR
7619,6077,CHIEF_INVESTIGATOR
7621,81117,CHIEF_INVESTIGATOR
7622,59832,CHIEF_INVESTIGATOR
7623,65647,CHIEF_INVESTIGATOR
7624,63812,CHIEF_INVESTIGATOR
7626,63277,CHIEF_INVESTIGATOR
7627,114552,CHIEF_INVESTIGATOR
7629,741847,CHIEF_INVESTIGATOR
7630,953267,CHIEF_INVESTIGATOR
7631,39457,CHIEF_INVESTIGATOR
7633,77402,CHIEF_INVESTIGATOR
7634,22792,CHIEF_INVESTIGATOR
7635,77692,CHIEF_INVESTIGATOR
7636,813567,CHIEF_INVESTIGATOR
7637,80382,CHIEF_INVESTIGATOR
7638,3762,CHIEF_INVESTIGATOR
7640,66987,CHIEF_INVESTIGATOR
7641,537,CHIEF_INVESTIGATOR
7642,500332,CHIEF_INVESTIGATOR
7643,8167,CHIEF_INVESTIGATOR
7644,93362,CHIEF_INVESTIGATOR
7647,147222,CHIEF_INVESTIGATOR
7648,24087,CHIEF_INVESTIGATOR
7649,131527,CHIEF_INVESTIGATOR
7650,77892,CHIEF_INVESTIGATOR
7651,26107,CHIEF_INVESTIGATOR
7652,54417,CHIEF_INVESTIGATOR
7653,774572,CHIEF_INVESTIGATOR
7654,75492,CHIEF_INVESTIGATOR
7657,907,CHIEF_INVESTIGATOR
7658,66732,CHIEF_INVESTIGATOR
7659,129727,CHIEF_INVESTIGATOR
7660,613297,CHIEF_INVESTIGATOR
7661,66107,CHIEF_INVESTIGATOR
7662,172812,CHIEF_INVESTIGATOR
7663,74292,CHIEF_INVESTIGATOR
7664,72532,CHIEF_INVESTIGATOR
7665,81702,CHIEF_INVESTIGATOR
7666,1162,CHIEF_INVESTIGATOR
7667,35542,CHIEF_INVESTIGATOR
7668,116057,CHIEF_INVESTIGATOR
7669,135862,CHIEF_INVESTIGATOR
7670,66397,CHIEF_INVESTIGATOR
7671,66462,CHIEF_INVESTIGATOR
7673,490032,CHIEF_INVESTIGATOR
7674,77477,CHIEF_INVESTIGATOR
7677,8142,CHIEF_INVESTIGATOR
7679,744982,CHIEF_INVESTIGATOR
7681,55552,CHIEF_INVESTIGATOR
7682,20497,CHIEF_INVESTIGATOR
7683,974507,CHIEF_INVESTIGATOR
7684,20357,PRINCIPAL_SUPERVISOR
7685,81907,CHIEF_INVESTIGATOR
7688,4302,CHIEF_INVESTIGATOR
7691,1012,CHIEF_INVESTIGATOR
7692,885632,CHIEF_INVESTIGATOR
7694,3362,CHIEF_INVESTIGATOR
7696,764597,CHIEF_INVESTIGATOR
7697,4797,CHIEF_INVESTIGATOR
7698,112562,CHIEF_INVESTIGATOR
7699,14782,CHIEF_INVESTIGATOR
7700,1937,CHIEF_INVESTIGATOR
7701,79742,CHIEF_INVESTIGATOR
7704,11617,CHIEF_INVESTIGATOR
7705,82467,CHIEF_INVESTIGATOR
7706,92362,CHIEF_INVESTIGATOR
7707,289377,CHIEF_INVESTIGATOR
7708,6747,CHIEF_INVESTIGATOR
7709,644562,CHIEF_INVESTIGATOR
7710,78782,PRINCIPAL_SUPERVISOR
7711,926102,CHIEF_INVESTIGATOR
7712,12957,CHIEF_INVESTIGATOR
7713,713202,CHIEF_INVESTIGATOR
7715,72957,CHIEF_INVESTIGATOR
7716,80412,CHIEF_INVESTIGATOR
7717,45967,CHIEF_INVESTIGATOR
7719,76022,CHIEF_INVESTIGATOR
7722,138157,CHIEF_INVESTIGATOR
7723,80232,CHIEF_INVESTIGATOR
7725,69657,CHIEF_INVESTIGATOR
7727,76627,CHIEF_INVESTIGATOR
7728,358522,CHIEF_INVESTIGATOR
7729,866967,CHIEF_INVESTIGATOR
7731,870077,CHIEF_INVESTIGATOR
7732,148597,CHIEF_INVESTIGATOR
7733,314557,CHIEF_INVESTIGATOR
7734,547,CHIEF_INVESTIGATOR
7735,129492,CHIEF_INVESTIGATOR
7737,100432,CHIEF_INVESTIGATOR
7739,7597,CHIEF_INVESTIGATOR
7740,67182,CHIEF_INVESTIGATOR
7741,31722,CHIEF_INVESTIGATOR
7742,81642,CHIEF_INVESTIGATOR
7745,45967,CHIEF_INVESTIGATOR
7747,17367,CHIEF_INVESTIGATOR
7748,111537,CHIEF_INVESTIGATOR
7750,32672,CHIEF_INVESTIGATOR
7751,712437,CHIEF_INVESTIGATOR
7753,67732,CHIEF_INVESTIGATOR
7756,620807,CHIEF_INVESTIGATOR
7757,82722,CHIEF_INVESTIGATOR
7758,60517,CHIEF_INVESTIGATOR
7760,45972,CHIEF_INVESTIGATOR
7761,162462,CHIEF_INVESTIGATOR
7762,33582,CHIEF_INVESTIGATOR
7763,68467,CHIEF_INVESTIGATOR
7764,109052,CHIEF_INVESTIGATOR
7765,1382,CHIEF_INVESTIGATOR
7766,76237,CHIEF_INVESTIGATOR
7767,144767,CHIEF_INVESTIGATOR
7769,1034167,CHIEF_INVESTIGATOR
7770,537,CHIEF_INVESTIGATOR
7774,17367,CHIEF_INVESTIGATOR
7777,47517,CHIEF_INVESTIGATOR
7778,984172,CHIEF_INVESTIGATOR
7779,168282,CHIEF_INVESTIGATOR
7781,147717,CHIEF_INVESTIGATOR
7782,936677,CHIEF_INVESTIGATOR
7783,9227,CHIEF_INVESTIGATOR
7784,34177,CHIEF_INVESTIGATOR
7785,953157,CHIEF_INVESTIGATOR
7786,889127,CHIEF_INVESTIGATOR
7787,796792,CHIEF_INVESTIGATOR
7788,73457,CHIEF_INVESTIGATOR
7789,11322,CHIEF_INVESTIGATOR
7794,39272,CHIEF_INVESTIGATOR
7795,107667,CHIEF_INVESTIGATOR
7796,159607,CHIEF_INVESTIGATOR
7797,159607,CHIEF_INVESTIGATOR
7798,687747,CHIEF_INVESTIGATOR
7801,159607,CHIEF_INVESTIGATOR
7802,143992,CHIEF_INVESTIGATOR
7803,493302,CHIEF_INVESTIGATOR
7804,892942,CHIEF_INVESTIGATOR
7805,698007,CHIEF_INVESTIGATOR
7806,103557,CHIEF_INVESTIGATOR
7808,76022,CHIEF_INVESTIGATOR
7809,5967,CHIEF_INVESTIGATOR
7810,36652,CHIEF_INVESTIGATOR
7811,917012,CHIEF_INVESTIGATOR
7812,82502,CHIEF_INVESTIGATOR
7813,73912,CHIEF_INVESTIGATOR
7814,35867,CHIEF_INVESTIGATOR
7816,111192,CHIEF_INVESTIGATOR
7820,82427,CHIEF_INVESTIGATOR
7821,45997,CHIEF_INVESTIGATOR
7822,974802,CHIEF_INVESTIGATOR
7823,40797,CHIEF_INVESTIGATOR
7825,19072,CHIEF_INVESTIGATOR
7827,65712,CHIEF_INVESTIGATOR
7829,51502,CHIEF_INVESTIGATOR
7833,918922,CHIEF_INVESTIGATOR
7837,69482,CHIEF_INVESTIGATOR
7838,20357,PRINCIPAL_SUPERVISOR
7839,69482,CHIEF_INVESTIGATOR
7841,73422,CHIEF_INVESTIGATOR
7843,82962,CHIEF_INVESTIGATOR
7845,29317,CHIEF_INVESTIGATOR
7847,649042,CHIEF_INVESTIGATOR
7848,89472,CHIEF_INVESTIGATOR
7849,89472,CHIEF_INVESTIGATOR
7851,74827,CHIEF_INVESTIGATOR
7853,80197,CHIEF_INVESTIGATOR
7854,69917,CHIEF_INVESTIGATOR
7855,741847,CHIEF_INVESTIGATOR
7856,730127,CHIEF_INVESTIGATOR
7857,367,DELEGATED_RESEARCHER
7858,35602,CHIEF_INVESTIGATOR
7860,78992,CHIEF_INVESTIGATOR
7861,575052,CHIEF_INVESTIGATOR
7863,68587,CHIEF_INVESTIGATOR
7864,9657,CHIEF_INVESTIGATOR
7865,14417,CHIEF_INVESTIGATOR
7869,952307,CHIEF_INVESTIGATOR
7870,76237,CHIEF_INVESTIGATOR
7871,765697,CHIEF_INVESTIGATOR
7872,35382,DELEGATED_RESEARCHER
7873,88382,CHIEF_INVESTIGATOR
7874,117462,CHIEF_INVESTIGATOR
7875,13812,CHIEF_INVESTIGATOR
7876,641022,CHIEF_INVESTIGATOR
7877,67932,CHIEF_INVESTIGATOR
7879,8542,CHIEF_INVESTIGATOR
7880,28607,CHIEF_INVESTIGATOR
7882,909427,CHIEF_INVESTIGATOR
7883,750777,CHIEF_INVESTIGATOR
7884,498427,CHIEF_INVESTIGATOR
7885,18832,CHIEF_INVESTIGATOR
7887,18832,CHIEF_INVESTIGATOR
7889,73422,CHIEF_INVESTIGATOR
7890,917012,CHIEF_INVESTIGATOR
7891,882497,CHIEF_INVESTIGATOR
7893,86672,CHIEF_INVESTIGATOR
7894,60517,CHIEF_INVESTIGATOR
7895,2262,CHIEF_INVESTIGATOR
7896,741582,CHIEF_INVESTIGATOR
7897,28607,CHIEF_INVESTIGATOR
7899,110517,CHIEF_INVESTIGATOR
7900,78992,CHIEF_INVESTIGATOR
7902,904322,CHIEF_INVESTIGATOR
7903,156692,CHIEF_INVESTIGATOR
7906,72037,CHIEF_INVESTIGATOR
7907,651607,CHIEF_INVESTIGATOR
7908,937957,CHIEF_INVESTIGATOR
7909,870077,CHIEF_INVESTIGATOR
7910,775597,CHIEF_INVESTIGATOR
7911,651607,CHIEF_INVESTIGATOR
7912,68252,CHIEF_INVESTIGATOR
7915,69262,CHIEF_INVESTIGATOR
7916,9067,PRINCIPAL_SUPERVISOR
7917,641012,CHIEF_INVESTIGATOR
7918,330592,CHIEF_INVESTIGATOR
7919,889197,CHIEF_INVESTIGATOR
7920,85082,CHIEF_INVESTIGATOR
7922,988842,CHIEF_INVESTIGATOR
7923,877722,CHIEF_INVESTIGATOR
7924,8732,CHIEF_INVESTIGATOR
7926,1737,CHIEF_INVESTIGATOR
7927,78967,CHIEF_INVESTIGATOR
7928,493317,CHIEF_INVESTIGATOR
7929,124477,CHIEF_INVESTIGATOR
7930,289377,CHIEF_INVESTIGATOR
7931,78967,CHIEF_INVESTIGATOR
7936,114842,CHIEF_INVESTIGATOR
7937,17367,CHIEF_INVESTIGATOR
7938,117462,CHIEF_INVESTIGATOR
7939,500267,CHIEF_INVESTIGATOR
7940,75587,CHIEF_INVESTIGATOR
7942,27722,CHIEF_INVESTIGATOR
7943,77807,CHIEF_INVESTIGATOR
7945,69392,CHIEF_INVESTIGATOR
7946,1797,CHIEF_INVESTIGATOR
7947,975127,CHIEF_INVESTIGATOR
7949,748607,CHIEF_INVESTIGATOR
7950,75587,CHIEF_INVESTIGATOR
7952,22847,CHIEF_INVESTIGATOR
7954,602687,CHIEF_INVESTIGATOR
7955,115407,PRINCIPAL_SUPERVISOR
7956,109222,CHIEF_INVESTIGATOR
7958,82427,CHIEF_INVESTIGATOR
7959,755517,CHIEF_INVESTIGATOR
7960,66957,CHIEF_INVESTIGATOR
7961,447447,CHIEF_INVESTIGATOR
7962,110517,CHIEF_INVESTIGATOR
7963,33227,CHIEF_INVESTIGATOR
7966,114842,CHIEF_INVESTIGATOR
7967,69142,CHIEF_INVESTIGATOR
7968,79567,CHIEF_INVESTIGATOR
7969,28502,CHIEF_INVESTIGATOR
7973,809672,CHIEF_INVESTIGATOR
7974,308557,CHIEF_INVESTIGATOR
7976,352352,CHIEF_INVESTIGATOR
7977,22847,CHIEF_INVESTIGATOR
7978,885632,CHIEF_INVESTIGATOR
7980,82427,CHIEF_INVESTIGATOR
7983,763997,CHIEF_INVESTIGATOR
7984,14832,DELEGATED_RESEARCHER
7987,885632,CHIEF_INVESTIGATOR
7989,70272,CHIEF_INVESTIGATOR
7990,58647,CHIEF_INVESTIGATOR
7991,13682,CHIEF_INVESTIGATOR
7992,945737,CHIEF_INVESTIGATOR
7994,1004967,CHIEF_INVESTIGATOR
7995,717402,CHIEF_INVESTIGATOR
7996,85642,CHIEF_INVESTIGATOR
7997,28342,CHIEF_INVESTIGATOR
8000,489582,CHIEF_INVESTIGATOR
8001,67282,CHIEF_INVESTIGATOR
8002,67467,CHIEF_INVESTIGATOR
8003,105342,CHIEF_INVESTIGATOR
8004,44252,CHIEF_INVESTIGATOR
8005,79192,CHIEF_INVESTIGATOR
8006,1982,CHIEF_INVESTIGATOR
8007,105337,CHIEF_INVESTIGATOR
8008,7362,CHIEF_INVESTIGATOR
8009,27757,CHIEF_INVESTIGATOR
8011,1136582,CHIEF_INVESTIGATOR
8012,28807,CHIEF_INVESTIGATOR
8013,804952,CHIEF_INVESTIGATOR
8014,805262,HONVISIT
8015,74822,CHIEF_INVESTIGATOR
8018,979492,CHIEF_INVESTIGATOR
8019,962812,CHIEF_INVESTIGATOR
8021,34537,CHIEF_INVESTIGATOR
8022,937957,CHIEF_INVESTIGATOR
8024,36527,CHIEF_INVESTIGATOR
8025,36527,CHIEF_INVESTIGATOR
8027,17342,CHIEF_INVESTIGATOR
8028,9067,PRINCIPAL_SUPERVISOR
8029,1081067,CHIEF_INVESTIGATOR
8030,13512,CHIEF_INVESTIGATOR
8031,284367,CHIEF_INVESTIGATOR
8032,145857,CHIEF_INVESTIGATOR
8034,78782,PRINCIPAL_SUPERVISOR
8035,44697,CHIEF_INVESTIGATOR
8036,89467,PRINCIPAL_SUPERVISOR
8038,144267,CHIEF_INVESTIGATOR
8039,65967,CHIEF_INVESTIGATOR
8040,493767,CHIEF_INVESTIGATOR
8041,68382,CHIEF_INVESTIGATOR
8043,801752,CHIEF_INVESTIGATOR
8044,8377,CHIEF_INVESTIGATOR
8045,16642,PRINCIPAL_SUPERVISOR
8048,3182,CHIEF_INVESTIGATOR
8049,7037,CHIEF_INVESTIGATOR
8050,66732,CHIEF_INVESTIGATOR
8051,53202,CHIEF_INVESTIGATOR
8052,73502,CHIEF_INVESTIGATOR
8053,868722,CHIEF_INVESTIGATOR
8054,1136582,CHIEF_INVESTIGATOR
8055,397672,CHIEF_INVESTIGATOR
8058,99052,CHIEF_INVESTIGATOR
8060,69032,DELEGATED_RESEARCHER
8061,804952,CHIEF_INVESTIGATOR
8062,68797,CHIEF_INVESTIGATOR
8064,497907,CHIEF_INVESTIGATOR
8065,16137,CHIEF_INVESTIGATOR
8066,7047,CHIEF_INVESTIGATOR
8067,89487,CHIEF_INVESTIGATOR
8068,720017,CHIEF_INVESTIGATOR
8069,76432,CHIEF_INVESTIGATOR
8070,63722,CHIEF_INVESTIGATOR
8071,449137,CHIEF_INVESTIGATOR
8072,735967,CHIEF_INVESTIGATOR
8073,1797,CHIEF_INVESTIGATOR
8074,2232,CHIEF_INVESTIGATOR
8075,734322,CHIEF_INVESTIGATOR
8076,54322,CHIEF_INVESTIGATOR
8077,20202,PRINCIPAL_SUPERVISOR
8078,39202,CHIEF_INVESTIGATOR
8079,39277,CHIEF_INVESTIGATOR
8080,77067,CHIEF_INVESTIGATOR
8081,107862,CHIEF_INVESTIGATOR
8082,726807,CHIEF_INVESTIGATOR
8083,495142,CHIEF_INVESTIGATOR
8084,47457,CHIEF_INVESTIGATOR
8087,147717,CHIEF_INVESTIGATOR
8088,66772,CHIEF_INVESTIGATOR
8090,4222,CHIEF_INVESTIGATOR
8091,79217,CHIEF_INVESTIGATOR
8093,7362,CHIEF_INVESTIGATOR
8095,495867,CHIEF_INVESTIGATOR
8096,148087,CHIEF_INVESTIGATOR
8097,35602,CHIEF_INVESTIGATOR
8098,26667,CHIEF_INVESTIGATOR
8099,132232,CHIEF_INVESTIGATOR
8100,124577,CHIEF_INVESTIGATOR
8101,31707,PRINCIPAL_SUPERVISOR
8102,2232,CHIEF_INVESTIGATOR
8104,110517,CHIEF_INVESTIGATOR
8105,982527,CHIEF_INVESTIGATOR
8106,136607,CHIEF_INVESTIGATOR
8107,4082,CHIEF_INVESTIGATOR
8108,72317,CHIEF_INVESTIGATOR
8109,28807,CHIEF_INVESTIGATOR
8110,20937,CHIEF_INVESTIGATOR
8111,937957,CHIEF_INVESTIGATOR
8112,19082,CHIEF_INVESTIGATOR
8113,27317,CHIEF_INVESTIGATOR
8114,25662,CHIEF_INVESTIGATOR
8115,69812,CHIEF_INVESTIGATOR
8116,67647,PRINCIPAL_SUPERVISOR
8117,9227,CHIEF_INVESTIGATOR
8120,498427,CHIEF_INVESTIGATOR
8121,10477,CHIEF_INVESTIGATOR
8122,30017,CHIEF_INVESTIGATOR
8123,713202,CHIEF_INVESTIGATOR
8124,106282,CHIEF_INVESTIGATOR
8125,289377,CHIEF_INVESTIGATOR
8126,2477,CHIEF_INVESTIGATOR
8129,696492,CHIEF_INVESTIGATOR
8131,110437,CHIEF_INVESTIGATOR
8132,971367,CHIEF_INVESTIGATOR
8133,74302,CHIEF_INVESTIGATOR
8134,2577,CHIEF_INVESTIGATOR
8135,74162,CHIEF_INVESTIGATOR
8136,734322,CHIEF_INVESTIGATOR
8137,72532,CHIEF_INVESTIGATOR
8138,106282,CHIEF_INVESTIGATOR
8140,101532,CHIEF_INVESTIGATOR
8141,40947,CHIEF_INVESTIGATOR
8142,133557,CHIEF_INVESTIGATOR
8144,143357,CHIEF_INVESTIGATOR
8145,68817,CHIEF_INVESTIGATOR
8146,498427,CHIEF_INVESTIGATOR
8147,63772,CHIEF_INVESTIGATOR
8150,869497,CHIEF_INVESTIGATOR
8151,497802,CHIEF_INVESTIGATOR
8152,46682,CHIEF_INVESTIGATOR
8153,18177,CHIEF_INVESTIGATOR
8154,69812,CHIEF_INVESTIGATOR
8155,76757,CHIEF_INVESTIGATOR
8156,39812,CHIEF_INVESTIGATOR
8158,67842,CHIEF_INVESTIGATOR
8160,867827,CHIEF_INVESTIGATOR
8161,105342,CHIEF_INVESTIGATOR
8163,11342,CHIEF_INVESTIGATOR
8164,615312,CHIEF_INVESTIGATOR
8165,39812,CHIEF_INVESTIGATOR
8167,659757,CHIEF_INVESTIGATOR
8168,735967,CHIEF_INVESTIGATOR
8169,104707,CHIEF_INVESTIGATOR
8170,500367,CHIEF_INVESTIGATOR
8171,918577,CHIEF_INVESTIGATOR
8172,78607,CHIEF_INVESTIGATOR
8174,78782,PRINCIPAL_SUPERVISOR
8175,78377,CHIEF_INVESTIGATOR
8177,117462,CHIEF_INVESTIGATOR
8178,865067,CHIEF_INVESTIGATOR
8180,624752,CHIEF_INVESTIGATOR
8181,78782,PRINCIPAL_SUPERVISOR
8183,730092,CHIEF_INVESTIGATOR
8184,865067,CHIEF_INVESTIGATOR
8189,67962,CHIEF_INVESTIGATOR
8190,28732,CHIEF_INVESTIGATOR
8193,491312,CHIEF_INVESTIGATOR
8194,51502,CHIEF_INVESTIGATOR
8195,22767,CHIEF_INVESTIGATOR
8196,735967,CHIEF_INVESTIGATOR
8197,22002,CHIEF_INVESTIGATOR
8199,720017,CHIEF_INVESTIGATOR
8200,13817,CHIEF_INVESTIGATOR
8203,964402,CHIEF_INVESTIGATOR
8204,78922,CHIEF_INVESTIGATOR
8205,47517,CHIEF_INVESTIGATOR
8206,720017,CHIEF_INVESTIGATOR
8207,46062,CHIEF_INVESTIGATOR
8208,698007,CHIEF_INVESTIGATOR
8209,53507,CHIEF_INVESTIGATOR
8210,65967,CHIEF_INVESTIGATOR
8211,69032,DELEGATED_RESEARCHER
8212,107862,CHIEF_INVESTIGATOR
8213,734322,CHIEF_INVESTIGATOR
8214,32437,CHIEF_INVESTIGATOR
8215,3182,CHIEF_INVESTIGATOR
8216,44252,CHIEF_INVESTIGATOR
8219,67502,CHIEF_INVESTIGATOR
8221,2232,CHIEF_INVESTIGATOR
8223,9732,CHIEF_INVESTIGATOR
8224,23437,CHIEF_INVESTIGATOR
8225,11342,CHIEF_INVESTIGATOR
8226,51677,CHIEF_INVESTIGATOR
8229,964402,CHIEF_INVESTIGATOR
8230,28042,CHIEF_INVESTIGATOR
8231,73422,CHIEF_INVESTIGATOR
8235,801752,CHIEF_INVESTIGATOR
8236,100772,CHIEF_INVESTIGATOR
8237,641022,CHIEF_INVESTIGATOR
8239,397672,CHIEF_INVESTIGATOR
8240,882767,CHIEF_INVESTIGATOR
8241,107862,CHIEF_INVESTIGATOR
8242,646977,CHIEF_INVESTIGATOR
8244,78782,PRINCIPAL_SUPERVISOR
8245,25117,CHIEF_INVESTIGATOR
8246,73422,CHIEF_INVESTIGATOR
8247,497907,CHIEF_INVESTIGATOR
8249,633387,CHIEF_INVESTIGATOR
8251,937957,CHIEF_INVESTIGATOR
8252,1797,CHIEF_INVESTIGATOR
8253,948642,CHIEF_INVESTIGATOR
8254,33752,CHIEF_INVESTIGATOR
8255,76237,CHIEF_INVESTIGATOR
8256,34737,CHIEF_INVESTIGATOR
8257,15632,CHIEF_INVESTIGATOR
8258,7047,CHIEF_INVESTIGATOR
8259,78537,CHIEF_INVESTIGATOR
8260,78782,PRINCIPAL_SUPERVISOR
8261,86672,CHIEF_INVESTIGATOR
8263,132232,CHIEF_INVESTIGATOR
8264,46682,CHIEF_INVESTIGATOR
8266,27757,CHIEF_INVESTIGATOR
8267,971367,CHIEF_INVESTIGATOR
8269,16632,CHIEF_INVESTIGATOR
8270,99052,CHIEF_INVESTIGATOR
8272,142457,CHIEF_INVESTIGATOR
8273,67037,CHIEF_INVESTIGATOR
8274,29927,CHIEF_INVESTIGATOR
8275,868722,CHIEF_INVESTIGATOR
8276,73422,CHIEF_INVESTIGATOR
8277,4082,CHIEF_INVESTIGATOR
8278,75972,CHIEF_INVESTIGATOR
8279,71867,CHIEF_INVESTIGATOR
8280,66772,CHIEF_INVESTIGATOR
8282,84622,CHIEF_INVESTIGATOR
8285,497907,CHIEF_INVESTIGATOR
8286,24627,CHIEF_INVESTIGATOR
