id,SEO.Code,SEO.Percentage
3654,730211,100.0
3655,750902,40.0
3655,751001,60.0
3656,671401,20.0
3656,671402,10.0
3656,780102,70.0
3657,710401,100.0
3658,730116,20.0
3658,730201,20.0
3658,730204,60.0
3659,750699,15.0
3659,750702,85.0
3660,780102,100.0
3661,780102,100.0
3662,750202,20.0
3662,750599,30.0
3662,751004,50.0
3663,730106,100.0
3664,750604,40.0
3664,750899,60.0
3665,750306,40.0
3665,751005,30.0
3665,751006,30.0
3666,670105,30.0
3666,670403,20.0
3666,730112,50.0
3667,730109,80.0
3667,730118,20.0
3668,720202,20.0
3668,750902,60.0
3668,780107,20.0
3669,670403,30.0
3669,730108,30.0
3669,780103,40.0
3670,751001,100.0
3671,730116,100.0
3672,750601,40.0
3672,750703,40.0
3672,750799,20.0
3673,730201,40.0
3673,730202,30.0
3673,780107,30.0
3674,730109,30.0
3674,730118,20.0
3674,780105,50.0
3675,730104,50.0
3675,730303,50.0
3676,730109,70.0
3676,730113,30.0
3677,730108,50.0
3677,730116,50.0
3678,730211,100.0
3679,730101,20.0
3679,780105,80.0
3680,730114,100.0
3681,730104,100.0
3682,740102,30.0
3682,749903,40.0
3682,750309,30.0
3683,730399,100.0
3685,770305,40.0
3685,770306,40.0
3685,770307,20.0
3686,730106,40.0
3686,730118,40.0
3686,780105,20.0
3687,730108,60.0
3687,730305,40.0
3688,670503,50.0
3688,671705,50.0
3689,730108,100.0
3690,640399,20.0
3690,670105,20.0
3690,670106,20.0
3690,670706,20.0
3690,670709,20.0
3691,780105,100.0
3693,780105,100.0
3694,751005,100.0
3695,730104,100.0
3696,730211,60.0
3696,730302,40.0
3697,659999,75.0
3697,660299,25.0
3698,730105,30.0
3698,730109,40.0
3698,730113,30.0
3699,730116,50.0
3699,730201,50.0
3701,730101,50.0
3701,730110,50.0
3702,630402,80.0
3702,730213,20.0
3703,730108,60.0
3703,730109,20.0
3703,730113,20.0
3704,730203,25.0
3704,730217,25.0
3704,730218,25.0
3704,730399,25.0
3705,730104,100.0
3706,770802,100.0
3707,730204,50.0
3707,780105,50.0
3709,749902,50.0
3709,749906,50.0
3710,730201,50.0
3710,730205,50.0
3711,730207,30.0
3711,730211,70.0
3712,730299,100.0
3713,730118,50.0
3713,730199,50.0
3714,730101,40.0
3714,730201,60.0
3715,730205,30.0
3715,730218,30.0
3715,730307,30.0
3715,780107,10.0
3716,680199,100.0
3717,730106,100.0
3719,730105,50.0
3719,730211,50.0
3720,730204,100.0
3721,730204,100.0
3723,730114,100.0
3725,730108,80.0
3725,730113,20.0
3726,730105,100.0
3727,730104,50.0
3727,730106,50.0
3728,730111,100.0
3729,730118,100.0
3731,670403,50.0
3731,730108,50.0
3732,730116,50.0
3732,730201,50.0
3733,751099,100.0
3735,670601,15.0
3735,690201,30.0
3735,690401,5.0
3735,780101,50.0
3736,730106,100.0
3737,730103,65.0
3737,730108,35.0
3738,730211,100.0
3739,730106,100.0
3740,730104,50.0
3740,730203,30.0
3740,730211,20.0
3741,670403,60.0
3741,730104,5.0
3741,730107,25.0
3741,730118,10.0
3742,670403,50.0
3742,730211,50.0
3743,730107,20.0
3743,730118,80.0
3744,780105,60.0
3744,780108,40.0
3745,670403,50.0
3745,730106,50.0
3746,730106,30.0
3746,730114,50.0
3746,730213,20.0
3747,730105,25.0
3747,730114,15.0
3747,730203,50.0
3747,730213,10.0
3748,730207,30.0
3748,730211,30.0
3748,730219,30.0
3748,730299,10.0
3749,670403,20.0
3749,730108,40.0
3749,730204,20.0
3749,780105,20.0
3750,730108,100.0
3751,730104,34.0
3751,730211,33.0
3751,780108,33.0
3752,730115,50.0
3752,730206,50.0
3753,730218,30.0
3753,730219,30.0
3753,730306,40.0
3754,730101,100.0
3755,670403,20.0
3755,730109,40.0
3755,730213,40.0
3756,670403,80.0
3756,730108,20.0
3757,730211,100.0
3758,730113,70.0
3758,780105,30.0
3759,770802,80.0
3759,770902,20.0
3760,730105,30.0
3760,730106,20.0
3760,730107,40.0
3760,730213,10.0
3761,670401,30.0
3761,730101,60.0
3761,730102,10.0
3762,730102,50.0
3762,730110,50.0
3764,730104,50.0
3764,730108,50.0
3765,680299,100.0
3766,730114,30.0
3766,730213,60.0
3766,730217,10.0
3767,730203,60.0
3767,730211,20.0
3767,730306,20.0
3768,730105,80.0
3768,730213,20.0
3769,730215,5.0
3769,730218,50.0
3769,730219,20.0
3769,730299,25.0
3770,730116,40.0
3770,730203,30.0
3770,780105,30.0
3771,670403,50.0
3771,730104,10.0
3771,730106,25.0
3771,730203,10.0
3771,730211,5.0
3772,620103,100.0
3773,730105,30.0
3773,730109,40.0
3773,730113,30.0
3774,730108,50.0
3774,730115,50.0
3775,730102,5.0
3775,730110,50.0
3775,730203,15.0
3775,730210,10.0
3775,730213,20.0
3776,730105,100.0
3777,730104,40.0
3777,730111,60.0
3778,730104,60.0
3778,730203,20.0
3778,730211,20.0
3779,730108,70.0
3779,780105,30.0
3780,730108,100.0
3781,730114,20.0
3781,730201,20.0
3781,730207,20.0
3781,730213,30.0
3781,730218,10.0
3782,671402,10.0
3782,730105,45.0
3782,730106,45.0
3783,730109,80.0
3783,780105,20.0
3784,730104,40.0
3784,730114,40.0
3784,730303,20.0
3785,730104,40.0
3785,730303,60.0
3786,670402,20.0
3786,730102,80.0
3787,730104,80.0
3787,730211,20.0
3788,670401,50.0
3788,670403,50.0
3789,730103,50.0
3789,730106,50.0
3790,730104,75.0
3790,730211,20.0
3790,780108,5.0
3791,730108,100.0
3792,730101,60.0
3792,730108,40.0
3793,730104,100.0
3794,730108,100.0
3795,730114,100.0
3796,730108,100.0
3797,730213,25.0
3797,730301,50.0
3797,730302,25.0
3798,730106,20.0
3798,730203,40.0
3798,730213,20.0
3798,730214,20.0
3799,730108,60.0
3799,730109,20.0
3799,730113,20.0
3800,730106,100.0
3801,730101,60.0
3801,730108,10.0
3801,730113,30.0
3802,730105,30.0
3802,730106,30.0
3802,730205,10.0
3802,730215,20.0
3802,730219,10.0
3803,730102,100.0
3804,730211,40.0
3804,780108,60.0
3805,670401,10.0
3805,670402,20.0
3805,730107,40.0
3805,730115,30.0
3806,730204,25.0
3806,730211,25.0
3806,780108,50.0
3807,730108,60.0
3807,730115,30.0
3807,730202,10.0
3808,730106,70.0
3808,730116,10.0
3808,730201,10.0
3808,730202,10.0
3809,730211,75.0
3809,730213,10.0
3809,730219,15.0
3810,730114,60.0
3810,730203,40.0
3811,730108,80.0
3811,730115,20.0
3812,730105,40.0
3812,730201,20.0
3812,730202,20.0
3812,730215,20.0
3813,670403,30.0
3813,730105,35.0
3813,730106,35.0
3814,730108,80.0
3814,730114,20.0
3815,730111,50.0
3815,780108,50.0
3816,670402,10.0
3816,670403,10.0
3816,730112,50.0
3816,730204,10.0
3816,780105,20.0
3817,730203,60.0
3817,730220,20.0
3817,730303,20.0
3818,620208,50.0
3818,620502,50.0
3819,671401,80.0
3819,730105,20.0
3820,730101,100.0
3821,730104,50.0
3821,730107,50.0
3822,730105,50.0
3822,730106,50.0
3823,670403,20.0
3823,730104,40.0
3823,730105,40.0
3824,730106,100.0
3825,730104,20.0
3825,730105,80.0
3826,730104,100.0
3827,670402,20.0
3827,730108,80.0
3828,730108,5.0
3828,730109,90.0
3828,730201,5.0
3829,730104,50.0
3829,730205,50.0
3830,730104,30.0
3830,730111,40.0
3830,780105,30.0
3831,730107,10.0
3831,730108,60.0
3831,730212,30.0
3832,730219,50.0
3832,730306,30.0
3832,730308,20.0
3833,730108,100.0
3834,730109,10.0
3834,730114,50.0
3834,730203,10.0
3834,730217,20.0
3834,730219,10.0
3835,730102,20.0
3835,730104,80.0
3836,670401,60.0
3836,670403,5.0
3836,730101,15.0
3836,730213,20.0
3837,730104,33.0
3837,730211,34.0
3837,780108,33.0
3839,730105,30.0
3839,730106,30.0
3839,730205,10.0
3839,730215,20.0
3839,730219,10.0
3840,670401,10.0
3840,670403,10.0
3840,730108,50.0
3840,730201,30.0
3841,730104,80.0
3841,730211,20.0
3842,730103,80.0
3842,730201,10.0
3842,730202,10.0
3843,730105,40.0
3843,730109,20.0
3843,730118,40.0
3844,730108,100.0
3845,730118,40.0
3845,730213,30.0
3845,730219,30.0
3846,730101,40.0
3846,730102,25.0
3846,730203,15.0
3846,730204,20.0
3847,730116,70.0
3847,730201,20.0
3847,730204,10.0
3848,730104,100.0
3849,730106,100.0
3850,670403,20.0
3850,730108,80.0
3851,730114,70.0
3851,730203,20.0
3851,730215,10.0
3852,730106,100.0
3853,730303,100.0
3854,730104,70.0
3854,730211,30.0
3855,730108,70.0
3855,730113,30.0
3856,730102,100.0
3857,670401,40.0
3857,730101,60.0
3858,730108,80.0
3858,730201,10.0
3858,730203,5.0
3858,780105,5.0
3859,730105,40.0
3859,730114,30.0
3859,730201,20.0
3859,730215,10.0
3860,670403,10.0
3860,730104,90.0
3861,730104,100.0
3862,730105,20.0
3862,730118,20.0
3862,730203,60.0
3863,780107,50.0
3863,780108,50.0
3864,730104,40.0
3864,730113,60.0
3865,730105,80.0
3865,730111,20.0
3866,730211,100.0
3867,730204,100.0
3868,730112,10.0
3868,730203,25.0
3868,730209,30.0
3868,730214,10.0
3868,730301,25.0
3869,730101,50.0
3869,730102,25.0
3869,730204,25.0
3870,730107,60.0
3870,730108,25.0
3870,730213,15.0
3871,730108,100.0
3872,779902,100.0
3873,730108,60.0
3873,730113,40.0
3874,730107,33.0
3874,730108,33.0
3874,730116,34.0
3875,730114,20.0
3875,730203,20.0
3875,730303,60.0
3876,670402,30.0
3876,730110,70.0
3877,780102,100.0
3878,730110,80.0
3878,780105,20.0
3879,730108,30.0
3879,730201,60.0
3879,730305,10.0
3880,730105,50.0
3880,730106,50.0
3881,730104,50.0
3881,780105,50.0
3882,670403,30.0
3882,730209,30.0
3882,730215,20.0
3882,730301,20.0
3883,670402,40.0
3883,730116,20.0
3883,730201,20.0
3883,730204,20.0
3884,730105,50.0
3884,730106,20.0
3884,730202,30.0
3885,730108,100.0
3886,670402,20.0
3886,670403,80.0
3887,730103,50.0
3887,730108,50.0
3888,730105,40.0
3888,730306,20.0
3888,730308,40.0
3889,730104,100.0
3890,670403,30.0
3890,730101,30.0
3890,730112,20.0
3890,730214,10.0
3890,780105,10.0
3891,730101,100.0
3892,670402,20.0
3892,670403,30.0
3892,730101,50.0
3893,730105,100.0
3894,730106,100.0
3895,730101,60.0
3895,730102,20.0
3895,730201,20.0
3896,730101,95.0
3896,730102,5.0
3897,730102,20.0
3897,730108,20.0
3897,780105,60.0
3898,730219,25.0
3898,730301,50.0
3898,730306,25.0
3899,730105,100.0
3900,730114,40.0
3900,730201,10.0
3900,730202,10.0
3900,730203,20.0
3900,730207,20.0
3901,671402,40.0
3901,730207,40.0
3901,730299,20.0
3902,670403,20.0
3902,730104,40.0
3902,730105,40.0
3903,670402,50.0
3903,730203,25.0
3903,730211,25.0
3904,730106,100.0
3905,670401,30.0
3905,730104,30.0
3905,730204,40.0
3906,730104,100.0
3907,730104,30.0
3907,730106,70.0
3908,730102,60.0
3908,730214,40.0
3909,730111,50.0
3909,730203,25.0
3909,730204,25.0
3910,730114,100.0
3911,730201,50.0
3911,730213,50.0
3912,730108,100.0
3913,730108,100.0
3914,730114,100.0
3915,670401,50.0
3915,730101,40.0
3915,730102,10.0
3916,730104,100.0
3917,730105,100.0
3918,730107,70.0
3918,730108,30.0
3919,730105,50.0
3919,730111,50.0
3920,730109,60.0
3920,780105,40.0
3921,730108,40.0
3921,730109,30.0
3921,730113,30.0
3922,730108,80.0
3922,730201,10.0
3922,730203,5.0
3922,780105,5.0
3923,730104,80.0
3923,730107,15.0
3923,730204,5.0
3924,730104,100.0
3925,671401,20.0
3925,730104,60.0
3925,730203,20.0
3926,730108,100.0
3927,730104,100.0
3928,730116,20.0
3928,730204,80.0
3929,670402,20.0
3929,730108,50.0
3929,730204,30.0
3930,671401,10.0
3930,730108,80.0
3930,730202,10.0
3931,730217,50.0
3931,730218,10.0
3931,730306,30.0
3931,730308,10.0
3932,730102,40.0
3932,730108,30.0
3932,780105,30.0
3933,670403,10.0
3933,730108,80.0
3933,730203,5.0
3933,780105,5.0
3934,730105,10.0
3934,730108,60.0
3934,780105,30.0
3935,730108,100.0
3936,670499,100.0
3938,730103,50.0
3938,730108,50.0
3939,730114,50.0
3939,730203,20.0
3939,730213,30.0
3940,780108,100.0
3941,730108,100.0
3942,730114,40.0
3942,730211,60.0
3943,730205,50.0
3943,730211,50.0
3944,730105,100.0
3945,730108,80.0
3945,730114,20.0
3946,730209,50.0
3946,730304,50.0
3947,730211,75.0
3947,730213,10.0
3947,730217,5.0
3947,730219,10.0
3948,730108,50.0
3948,730203,25.0
3948,730204,25.0
3949,670403,5.0
3949,730104,95.0
3950,730104,50.0
3950,730213,40.0
3950,730220,10.0
3951,730111,70.0
3951,780108,30.0
3952,730116,30.0
3952,730118,70.0
3953,730104,10.0
3953,730106,90.0
3954,730101,30.0
3954,730108,30.0
3954,730116,10.0
3954,730201,25.0
3954,730210,5.0
3955,730106,20.0
3955,730211,20.0
3955,730218,20.0
3955,730219,20.0
3955,730301,20.0
3956,730107,100.0
3957,670403,15.0
3957,730101,50.0
3957,730102,35.0
3958,730101,40.0
3958,730105,40.0
3958,730204,20.0
3959,730201,25.0
3959,730205,25.0
3959,730213,10.0
3959,730219,15.0
3959,730301,25.0
3960,730104,50.0
3960,730211,50.0
3961,730108,30.0
3961,730202,20.0
3961,730306,50.0
3962,670403,5.0
3962,730106,75.0
3962,730203,20.0
3963,730211,70.0
3963,780105,30.0
3964,780105,100.0
3966,730106,100.0
3967,700299,30.0
3967,730199,40.0
3967,730307,30.0
3968,730108,25.0
3968,730201,25.0
3968,730307,50.0
3969,730108,100.0
3970,670401,60.0
3970,730213,40.0
3971,730108,100.0
3972,730108,100.0
3973,670403,80.0
3973,730203,20.0
3974,730104,50.0
3974,730306,50.0
3975,650203,100.0
3976,670403,35.0
3976,730104,15.0
3976,730108,15.0
3976,730220,35.0
3977,730299,100.0
3978,730104,100.0
3979,730207,100.0
3980,730108,100.0
3981,730112,60.0
3981,730114,20.0
3981,730214,20.0
3982,670402,20.0
3982,730108,80.0
3983,730109,70.0
3983,730113,30.0
3984,730201,50.0
3984,730202,50.0
3985,670403,25.0
3985,730102,25.0
3985,730110,50.0
3986,730207,30.0
3986,730211,30.0
3986,730219,30.0
3986,730299,10.0
3987,620208,60.0
3987,620401,40.0
3988,670403,50.0
3988,730101,50.0
3989,670401,30.0
3989,670402,30.0
3989,670403,40.0
3990,700299,30.0
3990,730101,20.0
3990,780105,50.0
3991,620399,100.0
3992,730108,80.0
3992,730201,10.0
3992,730203,5.0
3992,780105,5.0
3993,730108,30.0
3993,730202,20.0
3993,730306,50.0
3994,730108,100.0
3996,770703,100.0
3997,730108,100.0
3998,730108,80.0
3998,730201,20.0
3999,730105,20.0
3999,730108,40.0
3999,730113,40.0
4000,670402,20.0
4000,730108,80.0
4001,730108,50.0
4001,730203,25.0
4001,730204,25.0
4002,730108,100.0
4003,730107,70.0
4003,730108,30.0
4004,730114,60.0
4004,730204,10.0
4004,730215,30.0
4005,730103,50.0
4005,730108,50.0
4006,670402,20.0
4006,730108,50.0
4006,730204,30.0
4007,670403,20.0
4007,730108,80.0
4008,770403,50.0
4008,770703,50.0
4009,730108,100.0
4010,730108,100.0
4011,640402,40.0
4011,670999,30.0
4011,730118,30.0
4012,730108,70.0
4012,780105,30.0
4013,730105,10.0
4013,730108,60.0
4013,780105,30.0
4014,750505,100.0
4015,670306,100.0
4016,730108,100.0
4017,730108,40.0
4017,730109,30.0
4017,730113,30.0
4018,730108,80.0
4018,730201,10.0
4018,780105,10.0
4019,730107,10.0
4019,730108,60.0
4019,730212,30.0
4020,730108,100.0
4021,670403,50.0
4021,730108,50.0
4022,730201,50.0
4022,730202,50.0
4023,730108,80.0
4023,730114,20.0
4024,730101,30.0
4024,730108,30.0
4024,730201,40.0
4025,730108,50.0
4025,730115,50.0
4026,700299,30.0
4026,730101,20.0
4026,780105,50.0
4027,670402,20.0
4027,730108,80.0
4028,700103,100.0
4029,730108,50.0
4029,730203,25.0
4029,730204,25.0
4030,730207,100.0
4031,760101,50.0
4031,770102,50.0
4032,630103,50.0
4032,630104,50.0
4033,670402,20.0
4033,730108,80.0
4034,730103,50.0
4034,730108,50.0
4035,730108,5.0
4035,730109,90.0
4035,730201,5.0
4036,730108,100.0
4037,730201,50.0
4037,730213,50.0
4038,730108,70.0
4038,780105,30.0
4039,670403,20.0
4039,730108,50.0
4039,730201,30.0
4040,780103,100.0
4041,730108,100.0
4042,730108,100.0
4043,730101,30.0
4043,730108,30.0
4043,730201,40.0
4044,730108,60.0
4044,730113,40.0
4045,730108,60.0
4045,730109,20.0
4045,730113,20.0
4046,670403,10.0
4046,730108,80.0
4046,730203,5.0
4046,780105,5.0
4047,730104,50.0
4047,730108,50.0
4048,730108,100.0
4049,730108,100.0
4050,999999,100.0
4052,700299,100.0
4053,999999,100.0
4054,730108,25.0
4054,730113,75.0
4055,670105,100.0
4056,700102,50.0
4056,700103,50.0
4057,999999,100.0
4058,670403,100.0
4060,730114,100.0
4062,730105,50.0
4062,730202,50.0
4063,730101,50.0
4063,730204,50.0
4064,730102,100.0
4065,730101,100.0
4066,749999,100.0
4067,710601,100.0
4068,730105,50.0
4068,730202,50.0
4069,999999,100.0
4070,730111,100.0
4072,730101,100.0
4073,730104,100.0
4076,670105,100.0
4079,999999,100.0
4080,670105,100.0
4081,730110,100.0
4083,730105,100.0
4084,670105,100.0
4086,730102,100.0
4087,700199,100.0
4088,610101,80.0
4088,610104,20.0
4089,730299,50.0
4089,730307,50.0
4090,671402,20.0
4090,700199,30.0
4090,730104,30.0
4090,730303,20.0
4091,740102,100.0
4092,610101,80.0
4092,610104,20.0
4093,680201,40.0
4093,680399,30.0
4093,680401,30.0
4094,730199,100.0
4096,730206,100.0
4097,630102,25.0
4097,670602,75.0
4098,740301,100.0
4099,680299,100.0
4100,671401,30.0
4100,780102,70.0
4101,730211,100.0
4102,780101,100.0
4103,729901,50.0
4103,751004,20.0
4103,780107,30.0
4104,730106,100.0
4105,750102,30.0
4105,750103,30.0
4105,750311,40.0
4106,740301,100.0
4108,680399,20.0
4108,780102,40.0
4108,780103,40.0
4109,770702,100.0
4110,740301,100.0
4111,671401,30.0
4111,780102,70.0
4112,730112,50.0
4112,730114,50.0
4113,730101,50.0
4113,730108,35.0
4113,730116,15.0
4114,730204,40.0
4114,750307,30.0
4114,750312,30.0
4115,730104,100.0
4116,730211,100.0
4117,730102,50.0
4117,730108,50.0
4118,610104,30.0
4118,780107,35.0
4118,780108,35.0
4119,750307,40.0
4119,750312,60.0
4120,670401,40.0
4120,670502,20.0
4120,671401,40.0
4121,771102,100.0
4122,730108,100.0
4123,730104,100.0
4124,620501,30.0
4124,740301,50.0
4124,780105,20.0
4125,730106,40.0
4125,730108,20.0
4125,730203,40.0
4126,650103,20.0
4126,780104,80.0
4127,780103,100.0
4128,750901,20.0
4128,770306,40.0
4128,770405,40.0
4129,700201,40.0
4129,750901,40.0
4129,780107,20.0
4130,780102,100.0
4131,620101,50.0
4131,770101,50.0
4132,671201,40.0
4132,780103,30.0
4132,780105,30.0
4133,671201,50.0
4133,780102,50.0
4134,780102,100.0
4135,780102,100.0
4136,730111,50.0
4136,730203,20.0
4136,780105,30.0
4137,680299,40.0
4137,680599,30.0
4137,700103,30.0
4138,671099,30.0
4138,680399,40.0
4138,680603,30.0
4139,700102,100.0
4140,730211,20.0
4140,730217,10.0
4140,730304,60.0
4140,730399,10.0
4141,700299,80.0
4141,730199,20.0
4142,700102,100.0
4143,780102,100.0
4144,700199,100.0
4145,700199,100.0
4146,700101,30.0
4146,749999,30.0
4146,751003,40.0
4147,750202,50.0
4147,750312,50.0
4148,740101,100.0
4149,730299,100.0
4150,750307,40.0
4150,750312,60.0
4152,730108,100.0
4153,730112,100.0
4154,730104,50.0
4154,780108,50.0
4156,730105,50.0
4156,730106,50.0
4157,750307,40.0
4157,750312,60.0
4158,740102,50.0
4158,740201,50.0
4159,730206,100.0
4160,730201,30.0
4160,730205,50.0
4160,730219,20.0
4162,730106,100.0
4163,730106,40.0
4163,730111,40.0
4163,730203,20.0
4164,730104,100.0
4165,730102,50.0
4165,730104,20.0
4165,730110,30.0
4166,780105,100.0
4167,730104,30.0
4167,730110,70.0
4168,730108,50.0
4168,730113,50.0
4169,730199,100.0
4170,730101,50.0
4170,730213,50.0
4172,720199,20.0
4172,760101,80.0
4173,730102,100.0
4174,730107,100.0
4175,730299,100.0
4177,730105,100.0
4178,730108,100.0
4179,729901,100.0
4180,730104,50.0
4180,730303,50.0
4181,730108,100.0
4182,730211,100.0
4183,730211,100.0
4185,730118,100.0
4186,780105,100.0
4187,730115,100.0
4188,730106,100.0
4189,730105,50.0
4189,730106,50.0
4190,750503,40.0
4190,750504,20.0
4190,750702,40.0
4191,730214,100.0
4192,730105,80.0
4192,730106,10.0
4192,730202,10.0
4193,730214,100.0
4194,730112,50.0
4194,730114,50.0
4195,671201,40.0
4195,780103,30.0
4195,780105,30.0
4196,730104,30.0
4196,730111,20.0
4196,730204,5.0
4196,780105,30.0
4196,780108,15.0
4197,670403,50.0
4197,730108,50.0
4198,730108,100.0
4199,671402,20.0
4199,730104,30.0
4199,730303,50.0
4200,730101,30.0
4200,730102,70.0
4201,730108,100.0
4202,730101,100.0
4203,730108,80.0
4203,730201,20.0
4204,730104,100.0
4205,730105,10.0
4205,730116,50.0
4205,730201,20.0
4205,730204,20.0
4206,730101,20.0
4206,730102,20.0
4206,730110,60.0
4207,730104,100.0
4208,740201,40.0
4208,740401,30.0
4208,749906,30.0
4209,730104,100.0
4210,771102,100.0
4211,730201,100.0
4212,730214,100.0
4213,730113,100.0
4214,730104,50.0
4214,730203,20.0
4214,780105,30.0
4215,730108,100.0
4216,780105,100.0
4217,730108,100.0
4218,730105,50.0
4218,730106,50.0
4219,730104,100.0
4220,730108,100.0
4221,730107,20.0
4221,730118,80.0
4222,670402,90.0
4222,780103,10.0
4223,730110,50.0
4223,730118,50.0
4224,710401,50.0
4224,750103,50.0
4225,670403,20.0
4225,730101,20.0
4225,730211,10.0
4225,730212,50.0
4226,670401,60.0
4226,730214,40.0
4227,730105,20.0
4227,730108,40.0
4227,730113,40.0
4228,670403,20.0
4228,730104,20.0
4228,730106,20.0
4228,730110,20.0
4228,730116,20.0
4229,750309,50.0
4229,750503,50.0
4230,670401,80.0
4230,730101,20.0
4231,730102,10.0
4231,730110,60.0
4231,730201,10.0
4231,730203,10.0
4231,730210,10.0
4232,670401,40.0
4232,670502,20.0
4232,671401,40.0
4233,730204,50.0
4233,730306,50.0
4234,740201,50.0
4234,749904,50.0
4235,720299,30.0
4235,730307,30.0
4235,730308,40.0
4236,730117,40.0
4236,780105,60.0
4237,670403,10.0
4237,730101,50.0
4237,730112,20.0
4237,730214,20.0
4238,730111,100.0
4239,730212,100.0
4240,730104,100.0
4241,730306,100.0
4242,620399,50.0
4242,620503,50.0
4243,730204,25.0
4243,730211,50.0
4243,740201,25.0
4244,730109,80.0
4244,780105,20.0
4245,730102,100.0
4246,780105,100.0
4247,730208,30.0
4247,730214,40.0
4247,730219,30.0
4248,660205,50.0
4248,780103,50.0
4249,730104,100.0
4250,730105,50.0
4250,730213,50.0
4253,730211,40.0
4253,730217,30.0
4253,730306,30.0
4254,730108,100.0
4255,730102,10.0
4255,730110,60.0
4255,730201,10.0
4255,730203,10.0
4255,730210,10.0
4256,730114,50.0
4256,730303,50.0
4257,730104,50.0
4257,780108,50.0
4258,730110,90.0
4258,780105,10.0
4259,770903,10.0
4259,780105,90.0
4260,730105,20.0
4260,730108,20.0
4260,730203,60.0
4261,730104,100.0
4262,730101,30.0
4262,730102,70.0
4263,750901,50.0
4263,751001,50.0
4264,780105,100.0
4265,730206,100.0
4266,750308,20.0
4266,750604,60.0
4266,750702,20.0
4267,730106,100.0
4268,730104,100.0
4269,730104,100.0
4270,730108,100.0
4271,730115,25.0
4271,730116,25.0
4271,730201,25.0
4271,730213,25.0
4272,730111,30.0
4272,780105,70.0
4273,730111,100.0
4274,730104,70.0
4274,730112,30.0
4275,730106,30.0
4275,730115,50.0
4275,730116,20.0
4276,730101,30.0
4276,730204,40.0
4276,730213,30.0
4277,730105,100.0
4278,730114,60.0
4278,730201,10.0
4278,730202,5.0
4278,730204,25.0
4279,730101,20.0
4279,730202,30.0
4279,730212,30.0
4279,730299,20.0
4280,730104,100.0
4281,730114,100.0
4282,670401,60.0
4282,730101,40.0
4283,730101,10.0
4283,730102,20.0
4283,780105,70.0
4284,780103,100.0
4285,730115,20.0
4285,730116,80.0
4286,730113,100.0
4287,730108,50.0
4287,730201,20.0
4287,730204,30.0
4288,670401,5.0
4288,670403,5.0
4288,730101,45.0
4288,780105,45.0
4289,730104,100.0
4290,730104,100.0
4291,730107,30.0
4291,730108,40.0
4291,730213,30.0
4292,730108,100.0
4293,660205,50.0
4293,660301,50.0
4294,730102,25.0
4294,730103,25.0
4294,730106,25.0
4294,730115,25.0
4295,730108,100.0
4296,730201,30.0
4296,730204,30.0
4296,730211,30.0
4296,730399,10.0
4297,730108,30.0
4297,730109,10.0
4297,730113,30.0
4297,730213,30.0
4298,780105,100.0
4299,730105,60.0
4299,730114,30.0
4299,730203,10.0
4300,730104,30.0
4300,730106,70.0
4301,730104,100.0
4302,730211,60.0
4302,730215,20.0
4302,730219,20.0
4303,730104,40.0
4303,730106,30.0
4303,730109,30.0
4304,770101,100.0
4305,680599,100.0
4306,780105,100.0
4307,730203,100.0
4308,730214,100.0
4309,730112,100.0
4310,730204,25.0
4310,730214,25.0
4310,730305,50.0
4311,730112,30.0
4311,730114,70.0
4312,730104,50.0
4312,730211,20.0
4312,730215,20.0
4312,780105,10.0
4313,730102,40.0
4313,730112,30.0
4313,730214,30.0
4314,730112,100.0
4315,671709,70.0
4315,730114,30.0
4316,730111,100.0
4317,730102,60.0
4317,730105,20.0
4317,730108,20.0
4318,730101,30.0
4318,730102,70.0
4319,730108,40.0
4319,730201,60.0
4320,730106,100.0
4321,730104,80.0
4321,730203,20.0
4322,730101,58.0
4322,730104,21.0
4322,730107,21.0
4323,730106,100.0
4324,730101,100.0
4325,730101,30.0
4325,730106,30.0
4325,730118,40.0
4326,730113,100.0
4327,730211,100.0
4328,730116,50.0
4328,730201,40.0
4328,730204,10.0
4329,730104,40.0
4329,730109,40.0
4329,730203,20.0
4330,730108,30.0
4330,730203,50.0
4330,780103,20.0
4331,730108,100.0
4332,750201,100.0
4333,730108,100.0
4334,670403,50.0
4334,730204,50.0
4335,730104,50.0
4335,730204,50.0
4336,671401,20.0
4336,780102,80.0
4337,730201,70.0
4337,730211,30.0
4338,730110,100.0
4339,730108,50.0
4339,730109,10.0
4339,730113,40.0
4340,730104,50.0
4340,730107,50.0
4341,730104,40.0
4341,730303,60.0
4342,730104,100.0
4344,730108,60.0
4344,730113,40.0
4345,730104,50.0
4345,730303,50.0
4346,730303,100.0
4347,730104,50.0
4347,730111,50.0
4348,730104,100.0
4350,730205,40.0
4350,730211,40.0
4350,730213,20.0
4355,710401,100.0
4357,740102,100.0
4358,730114,50.0
4358,730118,50.0
4359,680401,100.0
4360,740102,100.0
4361,750307,40.0
4361,750312,60.0
4362,730307,50.0
4362,750503,50.0
4363,760299,100.0
4364,730101,100.0
4365,770502,100.0
4366,740301,100.0
4370,730204,25.0
4370,730214,25.0
4370,730305,50.0
4371,620399,100.0
4372,680304,50.0
4372,760299,50.0
4373,620399,100.0
4374,680199,100.0
4375,740102,30.0
4375,749903,40.0
4375,750309,30.0
4376,730105,33.0
4376,780103,33.0
4376,780105,34.0
4377,730108,100.0
4378,730211,100.0
4379,730108,100.0
