id,granted,sponsor,grant_category,grant_value,date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15
7632,0,2B,10A,,4/08/08,360105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82092.0,CHIEF_INVESTIGATOR,1945.0,Australia,English,828.0,7.0,,>=0 to 5,0.0,3.0,0.0,2.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7639,0,2B,10A,,4/08/08,379999.0,60.0,440104.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,750403.0,60.0,750404.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15532.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,2.0,8.0,11.0,2.0,39832.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2523.0,25.0,,>5 to 10,0.0,0.0,0.0,0.0,0.0,0.0,63562.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2523.0,25.0,,>=0 to 5,3.0,3.0,0.0,7.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7645,0,2B,10A,,4/08/08,440104.0,60.0,440103.0,20.0,440110.0,20.0,0.0,0.0,0.0,0.0,750404.0,50.0,750308.0,30.0,750604.0,20.0,0.0,0.0,0.0,0.0,11282.0,CHIEF_INVESTIGATOR,1945.0,Eastern Europe,,803.0,7.0,,Less than 0,0.0,3.0,0.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7646,0,2B,10A,,4/08/08,291004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,80.0,700302.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,147502.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,English,2253.0,19.0,Yes ,>=0 to 5,2.0,8.0,0.0,7.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7655,0,2B,10A,,4/08/08,260499.0,60.0,260104.0,30.0,260111.0,10.0,0.0,0.0,0.0,0.0,770102.0,50.0,650203.0,30.0,650103.0,20.0,0.0,0.0,0.0,0.0,8867.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3123.0,31.0,Yes ,more than 15,0.0,0.0,1.0,14.0,11.0,1.0,522.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3123.0,31.0,Yes ,>10 to 15,0.0,2.0,1.0,4.0,1.0,4.0,26877.0,CHIEF_INVESTIGATOR,1935.0,Australia,,3123.0,31.0,,>5 to 10,0.0,1.0,1.0,4.0,5.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7656,0,2B,10A,,4/08/08,380205.0,90.0,380201.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,751002.0,70.0,751005.0,20.0,750307.0,10.0,0.0,0.0,0.0,0.0,44782.0,CHIEF_INVESTIGATOR,1955.0,Western Europe,,593.0,7.0,,>=0 to 5,0.0,2.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7672,0,2B,10A,,4/08/08,270201.0,40.0,270205.0,40.0,300602.0,20.0,0.0,0.0,0.0,0.0,620303.0,40.0,780105.0,30.0,620399.0,30.0,0.0,0.0,0.0,0.0,8012.0,CHIEF_INVESTIGATOR,1960.0,Western Europe,,1098.0,1.0,Yes ,>10 to 15,2.0,7.0,1.0,2.0,4.0,2.0,55677.0,CHIEF_INVESTIGATOR,1980.0,Australia,,1098.0,1.0,Yes ,>5 to 10,0.0,2.0,0.0,0.0,0.0,0.0,19857.0,CHIEF_INVESTIGATOR,1970.0,Australia,,1098.0,1.0,,Less than 0,1.0,0.0,1.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675,0,2B,10A,,4/08/08,280304.0,40.0,280107.0,30.0,280302.0,30.0,0.0,0.0,0.0,0.0,700102.0,50.0,700103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,938657.0,CHIEF_INVESTIGATOR,1980.0,,,2163.0,19.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7676,0,2B,10A,,4/08/08,270202.0,70.0,270208.0,20.0,321011.0,10.0,0.0,0.0,0.0,0.0,780105.0,70.0,730107.0,20.0,730108.0,10.0,0.0,0.0,0.0,0.0,132957.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2853.0,25.0,,>=0 to 5,0.0,3.0,2.0,1.0,2.0,0.0,126907.0,CHIEF_INVESTIGATOR,1955.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7678,0,2B,10A,,4/08/08,430107.0,40.0,370402.0,30.0,370502.0,30.0,0.0,0.0,0.0,0.0,750901.0,40.0,750902.0,40.0,750308.0,20.0,0.0,0.0,0.0,0.0,76807.0,CHIEF_INVESTIGATOR,1965.0,Australia,,653.0,7.0,,Less than 0,0.0,1.0,2.0,1.0,1.0,3.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7680,0,2B,10A,,4/08/08,310103.0,50.0,370401.0,30.0,340212.0,20.0,0.0,0.0,0.0,0.0,760201.0,40.0,770502.0,30.0,750702.0,30.0,0.0,0.0,0.0,0.0,137542.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3508.0,4.0,Yes ,>=0 to 5,0.0,1.0,5.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7686,0,2B,10A,,4/08/08,300304.0,40.0,300507.0,30.0,300903.0,30.0,0.0,0.0,0.0,0.0,710202.0,40.0,770502.0,30.0,620208.0,30.0,0.0,0.0,0.0,0.0,11907.0,CHIEF_INVESTIGATOR,1955.0,Australia,Other,1038.0,1.0,Yes ,>10 to 15,0.0,1.0,0.0,3.0,0.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7687,0,2B,10A,,4/08/08,350301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315992.0,CHIEF_INVESTIGATOR,1975.0,Australia,,,,,,1.0,1.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7689,0,2B,10A,,4/08/08,330101.0,50.0,380199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,740201.0,50.0,780107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,81642.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2558.0,25.0,Yes ,more than 15,0.0,2.0,2.0,6.0,5.0,0.0,134562.0,CHIEF_INVESTIGATOR,1980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7693,0,2B,10A,,4/08/08,370105.0,40.0,370402.0,30.0,370502.0,30.0,0.0,0.0,0.0,0.0,750306.0,40.0,750799.0,30.0,759999.0,30.0,0.0,0.0,0.0,0.0,77922.0,CHIEF_INVESTIGATOR,1955.0,Asia Pacific,,548.0,7.0,Yes ,>10 to 15,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7695,0,2B,10A,,4/08/08,300201.0,50.0,270805.0,30.0,270105.0,20.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79712.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,3943.0,31.0,Yes ,more than 15,2.0,2.0,25.0,37.0,12.0,6.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7702,0,2B,10A,,4/08/08,280213.0,50.0,280599.0,30.0,280103.0,20.0,0.0,0.0,0.0,0.0,700299.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7703,0,1A,10B,,4/08/08,300401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.0,CHIEF_INVESTIGATOR,1950.0,Australia,,1253.0,34.0,Yes ,>5 to 10,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714,0,2B,10A,,4/08/08,291599.0,60.0,321003.0,30.0,270802.0,10.0,0.0,0.0,0.0,0.0,730305.0,40.0,730106.0,30.0,671402.0,30.0,0.0,0.0,0.0,0.0,82512.0,CHIEF_INVESTIGATOR,1955.0,Asia Pacific,,2153.0,19.0,Yes ,more than 15,3.0,7.0,8.0,10.0,5.0,5.0,681742.0,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,Other,2153.0,19.0,Yes ,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718,0,2B,10A,,4/08/08,430101.0,80.0,330102.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,750901.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67097.0,CHIEF_INVESTIGATOR,1960.0,Australia,,653.0,7.0,Yes ,more than 15,1.0,3.0,1.0,4.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7720,0,2B,10A,,4/08/08,310101.0,50.0,310202.0,30.0,310203.0,20.0,0.0,0.0,0.0,0.0,680299.0,50.0,680499.0,30.0,680599.0,20.0,0.0,0.0,0.0,0.0,72722.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,2103.0,19.0,Yes ,more than 15,0.0,1.0,3.0,2.0,3.0,4.0,500332.0,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,3508.0,4.0,Yes ,>=0 to 5,2.0,8.0,0.0,0.0,0.0,0.0,107987.0,CHIEF_INVESTIGATOR,1960.0,Australia,English,3508.0,4.0,Yes ,>=0 to 5,0.0,5.0,1.0,0.0,0.0,0.0,763997.0,CHIEF_INVESTIGATOR,1970.0,Middle East and Africa,,3508.0,4.0,Yes ,>=0 to 5,1.0,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721,0,2B,10A,,4/08/08,280504.0,70.0,280505.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,70.0,700399.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28412.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2163.0,19.0,Yes ,>5 to 10,0.0,4.0,4.0,3.0,2.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7724,0,2B,10A,,4/08/08,380207.0,60.0,380206.0,20.0,380205.0,20.0,0.0,0.0,0.0,0.0,751002.0,60.0,750802.0,20.0,750702.0,20.0,0.0,0.0,0.0,0.0,18757.0,CHIEF_INVESTIGATOR,1955.0,Asia Pacific,,548.0,7.0,Yes ,>5 to 10,0.0,0.0,0.0,0.0,2.0,2.0,66532.0,CHIEF_INVESTIGATOR,1945.0,North America,,548.0,7.0,,,0.0,1.0,0.0,0.0,0.0,0.0,67412.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,English,548.0,7.0,Yes ,more than 15,0.0,5.0,0.0,2.0,1.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7726,0,2B,10A,,4/08/08,420304.0,40.0,420307.0,40.0,420306.0,20.0,0.0,0.0,0.0,0.0,750702.0,60.0,750604.0,20.0,750404.0,20.0,0.0,0.0,0.0,0.0,135027.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,,528.0,7.0,Yes ,>=0 to 5,1.0,2.0,0.0,0.0,5.0,0.0,10472.0,CHIEF_INVESTIGATOR,1970.0,Australia,,528.0,7.0,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0,3687.0,CHIEF_INVESTIGATOR,1945.0,Australia,,653.0,7.0,,Less than 0,0.0,0.0,2.0,5.0,1.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730,0,2B,10A,,4/08/08,420207.0,70.0,420303.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,750902.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697707.0,CHIEF_INVESTIGATOR,1970.0,Western Europe,,593.0,7.0,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7736,0,2B,10A,,4/08/08,420201.0,80.0,420202.0,10.0,420203.0,10.0,0.0,0.0,0.0,0.0,751001.0,70.0,750902.0,20.0,750901.0,10.0,0.0,0.0,0.0,0.0,398112.0,CHIEF_INVESTIGATOR,1975.0,Great Britain,,528.0,7.0,Yes ,>=0 to 5,1.0,2.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
