id,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
4737,4,1.0,4,1.0,3,1.0,4,1.0,0,,0,,4,1.0,4,1.0,0,,0,
4738,1,0.2,1,0.2,1,0.2,1,0.2,1,0.25,0,,1,0.16666666666666666,1,0.16666666666666666,0,,0,
4739,0,,0,,0,,0,,0,,0,,4,0.4444444444444444,4,0.4444444444444444,0,0.0,0,0.0
4740,0,0.0,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4741,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.41935483870967744,13,0.41935483870967744,0,,0,0.0
4742,2,0.14285714285714285,2,0.18181818181818182,2,0.18181818181818182,2,0.14285714285714285,1,0.16666666666666666,1,0.16666666666666666,2,0.10526315789473684,2,0.10526315789473684,0,,1,0.25
4743,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4744,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4745,2,0.3333333333333333,2,0.4,2,0.4,5,0.5,5,0.5,5,0.5,5,0.4166666666666667,5,0.4166666666666667,0,0.0,0,0.0
4746,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4747,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,1,0.16666666666666666,1,0.25,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0
4748,4,1.0,4,1.0,3,1.0,4,1.0,0,,0,,4,1.0,4,1.0,0,,0,
4749,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4750,4,0.36363636363636365,3,0.3333333333333333,3,0.375,4,0.36363636363636365,4,0.4,4,0.4444444444444444,4,0.36363636363636365,4,0.36363636363636365,1,0.5,1,0.5
4751,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,5,0.625,0,,1,0.5
4752,4,0.18181818181818182,2,0.16666666666666666,2,0.2,4,0.18181818181818182,4,0.18181818181818182,2,0.18181818181818182,4,0.13793103448275862,4,0.13793103448275862,0,0.0,0,0.0
4753,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
4754,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0
4755,13,0.5652173913043478,13,0.65,11,0.6111111111111112,16,0.6153846153846154,3,0.42857142857142855,2,0.4,19,0.59375,19,0.59375,0,0.0,0,0.0
4756,4,0.4,4,0.4,4,0.4,4,0.4,4,0.4,4,0.4,4,0.36363636363636365,4,0.36363636363636365,3,0.6,3,0.6
4757,10,0.625,9,0.6,6,0.6,10,0.625,10,0.6666666666666666,6,0.6,10,0.625,10,0.625,0,,0,0.0
4758,10,0.9090909090909091,6,0.8571428571428571,6,0.8571428571428571,6,0.8571428571428571,6,0.8571428571428571,6,0.8571428571428571,14,0.5833333333333334,14,0.5833333333333334,0,,1,1.0
4759,0,,0,,0,,0,,0,,0,,4,0.3333333333333333,4,0.3333333333333333,0,,1,0.3333333333333333
4760,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,12,0.5714285714285714,12,0.6,12,0.6,12,0.5454545454545454,12,0.5454545454545454,0,,3,0.5
4761,0,,0,,0,,0,,0,,0,,4,0.8,4,0.8,0,,0,0.0
4762,0,,0,,0,,0,,0,,0,,1,0.2,1,0.2,0,,0,
4763,5,1.0,1,1.0,0,,5,1.0,5,1.0,5,1.0,7,1.0,7,1.0,0,,0,
4764,10,0.7692307692307693,6,1.0,6,1.0,7,0.7,7,0.7,5,1.0,18,0.8571428571428571,18,0.8571428571428571,0,,0,
4765,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,9,0.5625,9,0.5625,0,,5,0.8333333333333334
4766,0,,0,,0,,0,,0,,0,,7,0.6363636363636364,7,0.6363636363636364,0,,0,0.0
4767,14,0.5185185185185185,11,0.55,11,0.55,14,0.4827586206896552,14,0.5,14,0.5,15,0.4838709677419355,15,0.4838709677419355,0,,7,0.6363636363636364
4768,5,0.8333333333333334,5,0.8333333333333334,2,0.6666666666666666,3,0.6,3,0.6,2,0.5,8,0.8,8,0.8,2,0.6666666666666666,4,0.8
4769,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.3333333333333333,1,0.3333333333333333
4770,2,0.18181818181818182,2,0.18181818181818182,2,0.25,2,0.18181818181818182,2,0.18181818181818182,2,0.2222222222222222,2,0.18181818181818182,2,0.18181818181818182,0,0.0,0,0.0
4771,8,0.4444444444444444,7,0.4117647058823529,6,0.5,8,0.4444444444444444,8,0.5333333333333333,4,0.6666666666666666,9,0.45,9,0.45,1,0.3333333333333333,4,0.5
4772,2,0.2857142857142857,2,0.3333333333333333,2,0.3333333333333333,5,0.45454545454545453,5,0.45454545454545453,5,0.45454545454545453,5,0.38461538461538464,5,0.38461538461538464,0,0.0,0,0.0
4773,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
4774,0,,0,,0,,0,,0,,0,,6,1.0,6,1.0,3,1.0,3,1.0
4775,22,0.4489795918367347,20,0.4444444444444444,19,0.4418604651162791,21,0.42857142857142855,21,0.42857142857142855,21,0.42857142857142855,22,0.44,22,0.44,2,0.25,5,0.4166666666666667
4776,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
4777,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4778,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4779,3,0.75,0,0.0,0,0.0,2,0.6666666666666666,0,,0,,3,0.75,3,0.75,0,,0,
4780,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2,0.5,2,0.5,1,1.0,1,1.0
4781,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0,0,0.0,0,,0,
4782,1,0.5,0,,0,,1,0.5,1,1.0,1,1.0,1,0.3333333333333333,1,0.3333333333333333,1,1.0,1,1.0
4783,10,0.5,10,0.5,7,0.4117647058823529,12,0.46153846153846156,12,0.46153846153846156,11,0.44,13,0.4642857142857143,13,0.4642857142857143,3,0.6,4,0.5714285714285714
4784,31,0.4025974025974026,27,0.39705882352941174,19,0.35185185185185186,30,0.39473684210526316,29,0.4027777777777778,9,0.34615384615384615,33,0.4125,33,0.4125,4,0.5714285714285714,6,0.5
4785,4,1.0,4,1.0,4,1.0,3,1.0,3,1.0,3,1.0,4,1.0,4,1.0,0,,0,
4786,4,0.4444444444444444,4,0.4444444444444444,3,0.5,4,0.4444444444444444,4,0.4444444444444444,3,0.5,4,0.4444444444444444,4,0.4444444444444444,0,,0,
4787,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,,0,
4788,7,0.5833333333333334,4,0.5714285714285714,4,0.5714285714285714,7,0.5833333333333334,7,0.6363636363636364,6,0.6,8,0.6153846153846154,8,0.6153846153846154,2,0.6666666666666666,2,0.6666666666666666
4789,0,0.0,0,0.0,0,,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,2,0.6666666666666666,0,,0,
4790,25,0.4032258064516129,25,0.4166666666666667,19,0.38,24,0.39344262295081966,23,0.40350877192982454,4,0.3076923076923077,26,0.4126984126984127,26,0.4126984126984127,2,0.6666666666666666,4,0.5714285714285714
4791,13,0.65,12,0.631578947368421,9,0.6,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,13,0.65,13,0.65,3,1.0,3,1.0
4792,1,0.5,1,1.0,0,,1,0.5,0,,0,,1,0.5,1,0.5,0,,0,
4793,9,0.75,9,0.75,9,0.8181818181818182,9,0.75,9,0.8181818181818182,5,0.7142857142857143,9,0.75,9,0.75,4,1.0,4,1.0
4794,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.25,0,,0,
4795,4,0.6666666666666666,1,0.3333333333333333,1,1.0,4,0.6666666666666666,4,0.6666666666666666,3,1.0,4,0.6666666666666666,4,0.6666666666666666,0,,0,
4796,2,0.4,0,,0,,2,0.4,2,0.4,2,0.5,2,0.3333333333333333,2,0.3333333333333333,0,,0,
4797,4,0.8,2,1.0,2,1.0,4,0.8,4,0.8,3,0.75,4,0.8,4,0.8,1,1.0,1,1.0
4798,0,,0,,0,,1,1.0,0,,0,,1,1.0,1,1.0,0,,0,
4799,12,0.6666666666666666,12,0.6666666666666666,12,0.6666666666666666,12,0.6666666666666666,12,0.6666666666666666,12,0.6666666666666666,12,0.6666666666666666,12,0.6666666666666666,1,0.5,1,0.5
4800,22,0.5789473684210527,5,0.45454545454545453,4,0.4444444444444444,21,0.5675675675675675,21,0.5675675675675675,19,0.5428571428571428,22,0.5641025641025641,22,0.5641025641025641,7,1.0,7,0.875
4801,5,0.7142857142857143,4,0.8,0,,7,0.6363636363636364,7,0.7,7,0.7,7,0.6363636363636364,7,0.6363636363636364,0,,1,0.5
4802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.6875,11,0.6875,8,1.0,8,1.0
4803,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.25,0,,0,
4804,0,0.0,0,0.0,0,,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,2,0.6666666666666666,0,,0,
4805,13,0.5652173913043478,10,0.5882352941176471,10,0.5882352941176471,13,0.5416666666666666,13,0.5416666666666666,13,0.5416666666666666,13,0.5416666666666666,13,0.5416666666666666,7,0.875,7,0.7777777777777778
4806,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,0,,0,0.0
4807,5,0.625,5,0.625,3,0.5,6,0.6,6,0.6,5,0.5555555555555556,6,0.5454545454545454,6,0.5454545454545454,4,0.8,4,0.6666666666666666
4808,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4809,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0
4810,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4811,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4812,0,0.0,0,0.0,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0
4813,1,0.1,1,0.1111111111111111,0,0.0,1,0.1,1,0.1111111111111111,0,0.0,1,0.08333333333333333,1,0.08333333333333333,0,0.0,0,0.0
4814,1,0.125,1,0.125,1,0.125,1,0.125,1,0.2,1,0.3333333333333333,1,0.1111111111111111,1,0.1111111111111111,0,,0,0.0
4815,2,0.3333333333333333,0,,0,,2,0.3333333333333333,2,0.3333333333333333,2,0.4,2,0.2857142857142857,2,0.2857142857142857,0,0.0,0,0.0
4816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4817,6,0.75,4,1.0,2,1.0,3,0.75,1,0.5,0,,6,0.6666666666666666,6,0.6666666666666666,0,,0,
4818,10,0.45454545454545453,9,0.45,7,0.3888888888888889,10,0.45454545454545453,10,0.5263157894736842,7,0.4666666666666667,11,0.4782608695652174,11,0.4782608695652174,2,0.5,3,0.375
4819,1,0.5,0,0.0,0,,0,,0,,0,,2,0.5,2,0.5,0,,0,
4820,3,0.3333333333333333,3,0.3333333333333333,2,0.25,3,0.3333333333333333,3,0.5,2,0.4,4,0.4,4,0.4,2,0.6666666666666666,2,0.4
4821,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.75,4,0.8,6,0.6,6,0.6,2,1.0,3,0.6
4822,9,0.6428571428571429,9,0.6428571428571429,9,0.6428571428571429,3,1.0,3,1.0,3,1.0,9,0.6428571428571429,9,0.6428571428571429,1,1.0,1,1.0
4823,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4824,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
4825,11,0.7857142857142857,11,0.7857142857142857,7,0.875,12,0.8,12,0.8,8,0.8888888888888888,14,0.8235294117647058,14,0.8235294117647058,0,,0,0.0
4826,4,0.36363636363636365,3,0.3333333333333333,3,0.3333333333333333,3,0.3,3,0.3,3,0.3333333333333333,4,0.36363636363636365,4,0.36363636363636365,1,1.0,1,0.2
4827,0,,0,,0,,2,1.0,2,1.0,1,1.0,2,1.0,2,1.0,2,1.0,2,1.0
4828,6,1.0,5,1.0,5,1.0,7,1.0,7,1.0,5,1.0,11,0.9166666666666666,11,0.9166666666666666,0,,0,
4829,6,0.8571428571428571,6,0.8571428571428571,4,1.0,3,0.75,0,,0,,8,0.6153846153846154,8,0.6153846153846154,1,1.0,1,1.0
4830,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4831,7,0.7777777777777778,5,0.8333333333333334,5,0.8333333333333334,7,0.7777777777777778,7,0.7777777777777778,7,0.7777777777777778,8,0.8,8,0.8,0,,0,
4832,13,0.7647058823529411,8,0.7272727272727273,5,0.7142857142857143,13,0.7647058823529411,9,0.75,8,0.7272727272727273,13,0.7647058823529411,13,0.7647058823529411,0,,0,
4833,4,0.4,1,0.2,1,0.3333333333333333,4,0.4,4,0.4,4,0.4,4,0.4,4,0.4,2,1.0,2,1.0
4834,4,0.17391304347826086,1,0.05,0,,4,0.17391304347826086,2,0.09523809523809523,0,,6,0.1875,6,0.1875,1,1.0,1,1.0
4835,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4836,0,,0,,0,,0,,0,,0,,1,0.5,1,0.5,0,,0,
4837,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4838,10,0.4166666666666667,10,0.4166666666666667,6,0.6,9,0.36,8,0.3333333333333333,5,0.38461538461538464,11,0.36666666666666664,11,0.36666666666666664,0,,0,
4839,5,1.0,5,1.0,5,1.0,5,1.0,2,1.0,2,1.0,5,1.0,5,1.0,0,,0,
4840,1,0.3333333333333333,1,0.3333333333333333,0,,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.25,0,,0,
4841,12,0.8571428571428571,12,0.8571428571428571,10,0.8333333333333334,12,0.8571428571428571,9,0.8181818181818182,0,,15,0.8823529411764706,15,0.8823529411764706,1,1.0,2,1.0
4842,12,0.8571428571428571,12,0.8571428571428571,10,0.8333333333333334,12,0.8571428571428571,9,0.8181818181818182,0,,15,0.8823529411764706,15,0.8823529411764706,0,0.0,0,0.0
4843,4,0.5,4,0.6666666666666666,4,0.6666666666666666,4,0.5,4,0.5,4,0.5,4,0.23529411764705882,4,0.23529411764705882,0,0.0,0,0.0
4844,1,0.5,1,1.0,1,1.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,0,
4845,6,0.5454545454545454,6,0.5454545454545454,1,1.0,6,0.6,2,0.6666666666666666,2,0.6666666666666666,6,0.5454545454545454,6,0.5454545454545454,4,0.5714285714285714,2,0.6666666666666666
4846,1,0.14285714285714285,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,0,0.0,1,0.1111111111111111,1,0.1111111111111111,0,,1,1.0
4847,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,6,0.6666666666666666,6,0.6666666666666666,0,,4,0.6666666666666666
4848,4,0.19047619047619047,3,0.16666666666666666,3,0.16666666666666666,4,0.19047619047619047,3,0.16666666666666666,3,0.16666666666666666,5,0.19230769230769232,5,0.19230769230769232,0,0.0,0,0.0
4849,2,0.2857142857142857,2,0.2857142857142857,0,0.0,2,0.25,2,0.25,0,0.0,3,0.2727272727272727,3,0.2727272727272727,2,1.0,2,1.0
4850,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4851,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,2,0.6666666666666666,2,0.6666666666666666,0,,0,0.0
4852,2,0.6666666666666666,2,1.0,1,1.0,1,1.0,1,1.0,0,,2,0.6666666666666666,2,0.6666666666666666,0,,0,
4853,9,0.47368421052631576,6,0.42857142857142855,6,0.42857142857142855,9,0.45,9,0.45,9,0.45,9,0.45,9,0.45,5,0.7142857142857143,5,0.625
4854,2,0.2857142857142857,1,0.16666666666666666,1,0.16666666666666666,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,0,,0,
4855,1,0.09090909090909091,1,0.1,1,0.3333333333333333,1,0.09090909090909091,1,0.09090909090909091,1,0.125,1,0.07692307692307693,1,0.07692307692307693,0,0.0,0,0.0
4856,12,0.5217391304347826,12,0.6,12,0.6,12,0.48,12,0.5,12,0.5,13,0.48148148148148145,13,0.48148148148148145,7,0.7777777777777778,7,0.5833333333333334
4857,3,0.6,3,0.6,3,0.6,2,0.6666666666666666,0,,0,,3,0.5,3,0.5,0,,1,0.5
4858,13,0.52,10,0.5263157894736842,10,0.5263157894736842,13,0.5,13,0.5,13,0.5,13,0.5,13,0.5,7,0.7777777777777778,7,0.6363636363636364
4859,2,1.0,2,1.0,2,1.0,1,1.0,1,1.0,1,1.0,3,1.0,3,1.0,0,,1,1.0
4860,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4861,5,0.45454545454545453,4,0.5,3,0.6,1,0.2,1,0.2,1,0.5,5,0.45454545454545453,5,0.45454545454545453,0,0.0,0,0.0
4862,3,1.0,3,1.0,1,1.0,1,1.0,1,1.0,1,1.0,3,1.0,3,1.0,1,1.0,2,1.0
4863,29,0.4264705882352941,29,0.4461538461538462,6,0.35294117647058826,28,0.4,28,0.4,24,0.4067796610169492,30,0.410958904109589,30,0.410958904109589,2,0.6666666666666666,13,0.38235294117647056
4864,16,0.6956521739130435,16,0.6956521739130435,13,0.8125,16,0.6666666666666666,14,0.7368421052631579,11,0.8461538461538461,17,0.6538461538461539,17,0.6538461538461539,2,0.6666666666666666,2,0.5
4865,32,0.3950617283950617,28,0.39436619718309857,20,0.3508771929824561,31,0.3875,30,0.39473684210526316,10,0.3333333333333333,34,0.40476190476190477,34,0.40476190476190477,0,0.0,14,0.4
4866,6,0.5,4,0.5,0,,6,0.5,6,0.5,6,0.5454545454545454,6,0.46153846153846156,6,0.46153846153846156,0,,2,0.5
4867,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,0,,0,0.0
4868,7,0.3888888888888889,7,0.3888888888888889,2,0.2,5,0.3125,4,0.26666666666666666,0,0.0,7,0.3333333333333333,7,0.3333333333333333,2,0.6666666666666666,2,0.4
4869,9,0.5625,9,0.5625,8,0.5714285714285714,8,0.5333333333333333,8,0.5333333333333333,6,0.5,10,0.5882352941176471,10,0.5882352941176471,0,,2,1.0
4870,14,0.8235294117647058,14,0.8235294117647058,9,0.9,14,0.8235294117647058,12,0.8,11,0.9166666666666666,15,0.7894736842105263,15,0.7894736842105263,2,0.6666666666666666,2,0.6666666666666666
4871,4,0.8,2,0.6666666666666666,2,0.6666666666666666,4,0.8,3,0.75,2,0.6666666666666666,6,0.8571428571428571,6,0.8571428571428571,0,,0,
4872,26,0.40625,26,0.41935483870967744,20,0.38461538461538464,25,0.3968253968253968,24,0.4067796610169492,5,0.3333333333333333,27,0.4153846153846154,27,0.4153846153846154,0,0.0,13,0.40625
4873,1,0.25,1,0.25,1,0.25,1,0.25,1,0.5,1,0.5,1,0.2,1,0.2,0,,0,
4874,2,0.2222222222222222,2,0.2222222222222222,0,0.0,2,0.2222222222222222,2,0.2222222222222222,0,0.0,3,0.25,3,0.25,0,0.0,0,
4875,8,0.4,4,0.4,3,0.3333333333333333,9,0.42857142857142855,9,0.45,9,0.45,9,0.4090909090909091,9,0.4090909090909091,0,,0,0.0
4876,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4877,2,1.0,1,1.0,1,1.0,8,0.6153846153846154,8,0.6153846153846154,8,0.6153846153846154,10,0.6666666666666666,10,0.6666666666666666,0,,2,0.5
4878,3,0.6,2,0.6666666666666666,2,0.6666666666666666,3,0.6,3,0.6,3,0.6,3,0.5,3,0.5,0,,2,1.0
4879,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4880,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,4,0.6666666666666666,5,0.625
4881,0,,0,,0,,0,,0,,0,,1,0.5,1,0.5,0,,0,
4882,4,0.14814814814814814,3,0.13043478260869565,3,0.13043478260869565,4,0.14814814814814814,0,0.0,0,0.0,5,0.15625,5,0.15625,1,0.3333333333333333,1,0.09090909090909091
4883,5,0.3125,1,0.1,1,0.1,5,0.3125,5,0.3125,1,0.1,5,0.3125,5,0.3125,0,,0,0.0
4884,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4885,4,0.3076923076923077,4,0.3333333333333333,4,0.3333333333333333,4,0.3076923076923077,4,0.3076923076923077,3,0.5,4,0.3076923076923077,4,0.3076923076923077,0,,0,
4886,14,0.7777777777777778,14,0.7777777777777778,12,0.75,14,0.7777777777777778,11,0.7333333333333333,7,0.6363636363636364,17,0.8095238095238095,17,0.8095238095238095,1,0.25,1,0.25
4887,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4888,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4889,5,0.10638297872340426,5,0.10638297872340426,3,0.08823529411764706,5,0.10638297872340426,4,0.10810810810810811,4,0.14814814814814814,6,0.11538461538461539,6,0.11538461538461539,1,0.25,1,0.05555555555555555
4890,3,0.3333333333333333,2,0.2857142857142857,2,0.2857142857142857,2,0.25,2,0.25,2,0.2857142857142857,3,0.3333333333333333,3,0.3333333333333333,0,,0,
4891,5,1.0,3,1.0,3,1.0,5,1.0,5,1.0,4,1.0,5,1.0,5,1.0,0,,0,
4892,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,2,1.0,2,1.0
4893,9,0.6923076923076923,9,0.6923076923076923,6,0.75,9,0.6923076923076923,9,0.6923076923076923,9,0.6923076923076923,9,0.6923076923076923,9,0.6923076923076923,0,,0,
4894,3,1.0,2,1.0,2,1.0,4,1.0,3,1.0,2,1.0,4,1.0,4,1.0,0,,0,
4895,34,0.4533333333333333,32,0.4507042253521127,20,0.4166666666666667,34,0.4533333333333333,34,0.4533333333333333,6,0.3,35,0.4605263157894737,35,0.4605263157894737,3,0.75,3,0.75
4896,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,2,1.0,2,1.0
4897,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,0,,2,0.5
4898,5,0.8333333333333334,5,0.8333333333333334,4,0.8,4,0.8,4,0.8,4,0.8,6,0.75,6,0.75,1,1.0,1,1.0
4899,11,0.4583333333333333,11,0.4583333333333333,8,0.38095238095238093,13,0.43333333333333335,13,0.43333333333333335,12,0.41379310344827586,14,0.4375,14,0.4375,0,0.0,1,0.16666666666666666
4900,12,0.75,7,0.7,4,0.8,14,0.7777777777777778,14,0.8235294117647058,10,0.7692307692307693,14,0.7777777777777778,14,0.7777777777777778,0,,2,0.6666666666666666
4901,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,0,,6,0.6666666666666666
4902,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,8,0.5714285714285714,0,0.0,0,0.0
4903,26,0.3880597014925373,26,0.4,20,0.37037037037037035,25,0.3787878787878788,24,0.3870967741935484,5,0.29411764705882354,27,0.39705882352941174,27,0.39705882352941174,2,0.6666666666666666,2,0.6666666666666666
4904,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4905,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4906,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4907,5,0.7142857142857143,5,0.7142857142857143,1,0.5,5,0.5555555555555556,5,0.5555555555555556,0,,5,0.5555555555555556,5,0.5555555555555556,0,,0,
4908,6,0.42857142857142855,6,0.42857142857142855,4,0.3333333333333333,6,0.46153846153846156,6,0.46153846153846156,5,0.5,6,0.42857142857142855,6,0.42857142857142855,0,,0,
4909,7,0.4666666666666667,7,0.4666666666666667,7,0.4666666666666667,7,0.4666666666666667,7,0.5,7,0.5,8,0.47058823529411764,8,0.47058823529411764,1,0.5,1,0.5
4910,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4911,9,0.47368421052631576,9,0.5,8,0.5333333333333333,8,0.4444444444444444,8,0.4444444444444444,0,0.0,10,0.5,10,0.5,0,0.0,2,0.6666666666666666
4912,14,0.6086956521739131,13,0.6190476190476191,10,0.5882352941176471,13,0.5652173913043478,13,0.5652173913043478,13,0.5652173913043478,14,0.5833333333333334,14,0.5833333333333334,0,0.0,6,0.6
4913,2,0.25,2,0.25,2,0.2857142857142857,2,0.25,2,0.25,2,0.4,2,0.25,2,0.25,0,,0,0.0
4914,1,0.2,1,0.2,1,0.3333333333333333,1,0.2,1,0.2,1,0.3333333333333333,1,0.2,1,0.2,0,,1,0.3333333333333333
4915,14,0.56,13,0.5652173913043478,10,0.5263157894736842,13,0.5416666666666666,13,0.5416666666666666,13,0.5416666666666666,14,0.56,14,0.56,0,0.0,6,0.5454545454545454
4916,6,0.5454545454545454,6,0.5454545454545454,4,0.4444444444444444,6,0.5454545454545454,6,0.5454545454545454,6,0.5454545454545454,6,0.5454545454545454,6,0.5454545454545454,0,,0,0.0
4917,2,0.6666666666666666,2,0.6666666666666666,1,0.5,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,1,0.5,1,0.5
4918,1,0.5,1,0.5,0,0.0,3,0.42857142857142855,3,0.6,3,0.6,9,0.6,9,0.6,0,,0,0.0
4919,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,,0,
4920,23,0.5111111111111111,5,0.38461538461538464,4,0.36363636363636365,22,0.5,22,0.5,20,0.47619047619047616,23,0.5,23,0.5,0,0.0,7,0.3888888888888889
4921,3,0.75,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,3,0.75,3,0.75,1,1.0,1,1.0
4922,3,0.6,2,0.5,2,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,5,0.7142857142857143,5,0.7142857142857143,0,0.0,0,0.0
4923,0,0.0,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4924,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,4,0.3076923076923077,4,0.3076923076923077,4,0.3076923076923077,4,0.2857142857142857,4,0.2857142857142857,0,,0,0.0
